id	lang	theme	kind	polarity	stem	choices	correct	explanation	source_ref	source_url	source_as_of	image
q-bpr-nl-binnenvaartpolitiereglementartike-2b06ba7d	nl	algemene_bepalingen	definition_mc	affirmative	Wat is volgens het BPR een klein schip?	Een schip waarvan de lengte minder dan 20 m bedraagt, zulks met uitzondering van een schip dat een groot schip sleept, assisteert, duwt of langszijde vastgemaakt meevoert, een passagiersschip, een veerpont die vaart op een vaarweg van klasse II of hoger, een vissersschip en een duwbak | Een schip waarvan de lengte minder dan 15 m bedraagt | Een schip waarvan de lengte minder dan 25 m bedraagt	A	BPR artikel 1.01, onder A, 4°: een klein schip is een schip waarvan de lengte minder dan 20 m bedraagt, zulks met uitzondering van een schip dat een groot schip sleept, assisteert, duwt of langszijde vastgemaakt meevoert, een passagiersschip, een veerpont op een vaarweg van klasse II of hoger, een vissersschip en een duwbak.	Binnenvaartpolitiereglement Artikel 1.01	https://wetten.overheid.nl/BWBR0003628	2026-06-17	
q-bpr-nl-binnenvaartpolitiereglementartike-2fb40c21	nl	algemene_bepalingen	definition_mc	affirmative	Wie moet de aanwijzingen opvolgen die de schipper geeft in het belang van de veiligheid van de scheepvaart?	Ieder ander die zich aan boord van het schip bevindt | Uitsluitend de leden van de bemanning | Uitsluitend de eigenaar van het schip	A	BPR artikel 1.03, tweede lid: ieder ander die zich aan boord bevindt moet de aanwijzingen opvolgen die de schipper geeft in het belang van de veiligheid van de scheepvaart of van de goede orde aan boord.	Binnenvaartpolitiereglement Artikel 1.03	https://wetten.overheid.nl/BWBR0003628	2026-06-17	
q-bpr-nl-binnenvaartpolitiereglementartike-3e4b1131	nl	algemene_bepalingen	definition_mc	affirmative	Aan wie moeten de scheepsbescheiden op verzoek worden overhandigd?	Aan de ambtenaren belast met toezicht of opsporing van de bevoegde autoriteit | Aan iedere schipper die erom vraagt | Uitsluitend aan de eigenaar van het schip	A	BPR artikel 1.10, eerste lid: de bescheiden moeten op verzoek worden overhandigd aan de ambtenaren belast met toezicht of opsporing van de bevoegde autoriteit.	Binnenvaartpolitiereglement Artikel 1.10	https://wetten.overheid.nl/BWBR0003628	2026-06-17	
q-bpr-nl-binnenvaartpolitiereglementartike-54f03822	nl	algemene_bepalingen	definition_mc	affirmative	Onder welke voorwaarde mogen werkzaamheden buiten boord worden uitgevoerd?	Uitsluitend bij stilliggende schepen en uitsluitend indien van de overige scheepvaart geen gevaar te verwachten valt | Uitsluitend tijdens de vaart met verminderde snelheid | Uitsluitend met toestemming van de bevoegde autoriteit	A	BPR artikel 1.08, tweede lid: werkzaamheden buiten boord mogen uitsluitend bij stilliggende schepen worden uitgevoerd en alleen als van de overige scheepvaart geen gevaar te verwachten valt.	Binnenvaartpolitiereglement Artikel 1.08	https://wetten.overheid.nl/BWBR0003628	2026-06-17	
q-bpr-nl-binnenvaartpolitiereglementartike-618f73f3	nl	algemene_bepalingen	definition_mc	affirmative	Welke kentekens moeten ingevolge artikel 2.02, eerste lid, op een klein schip zijn aangebracht?	Hetzij de naam van het schip of een kenspreuk, hetzij de naam van de instelling waaraan het schip toebehoort, alsmede de naam en de woonplaats van de eigenaar op een in het oog vallende plaats | Uitsluitend een registratienummer aan de buitenzijde | Uitsluitend de naam van de verzekeraar	A	BPR artikel 2.02, eerste lid, onder a en b: naam van het schip (of kenspreuk, dan wel de naam van de instelling) aan de buitenzijde, en naam en woonplaats van de eigenaar op een in het oog vallende plaats. Het derde lid verklaart het eerste lid niet van toepassing op snelle motorboten met het registratieteken van artikel 8.02, door spierkracht voortbewogen schepen en zeilschepen korter dan 7 m.	Binnenvaartpolitiereglement Artikel 2.02	https://wetten.overheid.nl/BWBR0003628	2026-06-17	
q-bpr-nl-binnenvaartpolitiereglementartike-69a9b4a9	nl	algemene_bepalingen	definition_mc	affirmative	Wat moet de schipper doen als het reglement geen uitdrukkelijk voorschrift geeft?	Alle voorzorgsmaatregelen nemen die volgens goede zeemanschap of door de omstandigheden zijn geboden | De vaart staken tot de bevoegde autoriteit een aanwijzing geeft | De regels van het Rijnvaartpolitiereglement toepassen	A	BPR artikel 1.04: de schipper moet, ook bij ontbreken van uitdrukkelijke voorschriften, alle voorzorgsmaatregelen nemen die volgens goede zeemanschap of door de omstandigheden zijn geboden.	Binnenvaartpolitiereglement Artikel 1.04	https://wetten.overheid.nl/BWBR0003628	2026-06-17	
q-bpr-nl-binnenvaartpolitiereglementartike-7581fd22	nl	algemene_bepalingen	definition_mc	affirmative	Welk kenteken volstaat op een bijboot van een schip?	Een kenteken waaruit kan worden opgemaakt wie de eigenaar is | De volledige naam en woonplaats van de eigenaar in Latijnse letters | Een registratieteken zoals voor snelle motorboten	A	BPR artikel 2.02, tweede lid: op een bijboot behoeft slechts een kenteken te zijn aangebracht waaruit kan worden opgemaakt wie de eigenaar is.	Binnenvaartpolitiereglement Artikel 2.02	https://wetten.overheid.nl/BWBR0003628	2026-06-17	
q-bpr-nl-binnenvaartpolitiereglementartike-9d76aa6d	nl	algemene_bepalingen	definition_mc	affirmative	Wanneer moeten opvarenden van een schip bestemd voor bedrijfsmatig vervoer een reddingsvest dragen?	Bij het van of aan boord gaan als er gevaar voor in het water vallen bestaat, bij verblijf in de bijboot en bij werkzaamheden buiten boord | Uitsluitend bij slecht zicht | Uitsluitend tijdens het schutten in een sluis	A	BPR artikel 1.08, eerste lid: reddingsvesten moeten onder meer worden gedragen bij het van of aan boord gaan met gevaar voor in het water vallen, bij verblijf in de bijboot en bij werkzaamheden buiten boord.	Binnenvaartpolitiereglement Artikel 1.08	https://wetten.overheid.nl/BWBR0003628	2026-06-17	
q-bpr-nl-binnenvaartpolitiereglementartike-cb7e9c84	nl	algemene_bepalingen	definition_mc	affirmative	Wat moet de schipper doen als zijn schip een voorwerp verliest waardoor gevaar voor de scheepvaart kan ontstaan?	Onverwijld kennis geven aan de dichtstbijzijnde bevoegde autoriteit en zo nauwkeurig mogelijk de plaats aangeven | Het voorwerp binnen 24 uur zelf bergen zonder melding | Het verlies pas aan het einde van de reis melden	A	BPR artikel 1.12, derde lid: de schipper moet onverwijld kennis geven aan de dichtstbijzijnde bevoegde autoriteit en daarbij zo nauwkeurig mogelijk de plaats aangeven waar het voorwerp is verloren.	Binnenvaartpolitiereglement Artikel 1.12	https://wetten.overheid.nl/BWBR0003628	2026-06-17	
q-bpr-nl-binnenvaartpolitiereglementartike-ccba092f	nl	algemene_bepalingen	definition_mc	affirmative	Wat moet de schipper doen als hij een verkeersteken heeft verplaatst of beschadigd?	Onverwijld kennis geven aan de dichtstbijzijnde bevoegde autoriteit | Het teken zelf herstellen en niets melden | De melding binnen dertig dagen schriftelijk doen	A	BPR artikel 1.13, tweede lid: de schipper moet daarvan onverwijld kennis geven aan de dichtstbijzijnde bevoegde autoriteit.	Binnenvaartpolitiereglement Artikel 1.13	https://wetten.overheid.nl/BWBR0003628	2026-06-17	
q-bpr-nl-binnenvaartpolitiereglementartike-cef366b2	nl	algemene_bepalingen	definition_mc	affirmative	Welke minimumleeftijd geldt voor het sturen van een klein open motorschip met een lengte van minder dan 7 m waarvan de hoogst bereikbare snelheid niet meer is dan 13 km per uur?	12 jaar | 16 jaar | 18 jaar	A	BPR artikel 1.09, eerste lid onder c: voor zo'n klein open motorschip geldt een minimumleeftijd van 12 jaar.	Binnenvaartpolitiereglement Artikel 1.09	https://wetten.overheid.nl/BWBR0003628	2026-06-17	
q-bpr-nl-binnenvaartpolitiereglementartike-db74b81a	nl	algemene_bepalingen	definition_mc	affirmative	Wat moet een schip doen met een anker waarvan geen gebruik wordt gemaakt?	Het anker geheel voorhalen | Het anker op de bodem laten liggen | Het anker aan een boei bevestigen	A	BPR artikel 1.12, tweede lid: een schip moet een anker waarvan geen gebruik wordt gemaakt geheel voorhalen.	Binnenvaartpolitiereglement Artikel 1.12	https://wetten.overheid.nl/BWBR0003628	2026-06-17	
q-rpr-nl-rijnvaartpolitiereglement1995arti-1d249994	nl	algemene_bepalingen	definition_mc	affirmative	Wat moet aan boord van een schip op de Rijn aanwezig zijn, met uitzondering van een klein schip en een duwbak?	Een bijgewerkt exemplaar van het reglement, eventueel elektronisch raadpleegbaar | Een papieren waterkaart van de gehele Rijn | Een exemplaar van het Binnenvaartpolitiereglement	A	RPR artikel 1.11, eerste lid: aan boord moet een bijgewerkt exemplaar van dit reglement aanwezig zijn; een elektronisch exemplaar dat op ieder moment geraadpleegd kan worden is eveneens toegestaan.	Rijnvaartpolitiereglement 1995 Artikel 1.11	https://wetten.overheid.nl/BWBR0006923	2026-06-17	
q-rpr-nl-rijnvaartpolitiereglement1995arti-5d5482ee	nl	algemene_bepalingen	definition_mc	affirmative	Wat moet een lid van de bemanning doen ten aanzien van de aanwijzingen van de schipper?	De aanwijzingen opvolgen die de schipper binnen de grenzen van diens verantwoordelijkheid geeft en meewerken aan de naleving van het reglement | De aanwijzingen uitsluitend opvolgen wanneer zij schriftelijk zijn gegeven | De aanwijzingen alleen opvolgen bij slecht zicht	A	RPR artikel 1.03, eerste lid: een bemanningslid moet de aanwijzingen van de schipper opvolgen en meewerken aan de naleving van dit reglement.	Rijnvaartpolitiereglement 1995 Artikel 1.03	https://wetten.overheid.nl/BWBR0006923	2026-06-17	
q-rpr-nl-rijnvaartpolitiereglement1995arti-5effdc3a	nl	algemene_bepalingen	definition_mc	affirmative	Welk gevolg moet de schipper op de Rijn krachtens de algemene plicht tot waakzaamheid mede voorkomen?	Dat het milieu in ernstige mate kan worden beïnvloed | Dat het schip te laat op zijn bestemming aankomt | Dat het schip brandstof verbruikt boven het gemiddelde	A	RPR artikel 1.04 onder d: de schipper moet mede voorkomen dat het milieu in ernstige mate kan worden beïnvloed.	Rijnvaartpolitiereglement 1995 Artikel 1.04	https://wetten.overheid.nl/BWBR0006923	2026-06-17	
q-rpr-nl-rijnvaartpolitiereglement1995arti-5fc47a2d	nl	algemene_bepalingen	definition_mc	affirmative	Voor welke schepen geldt die leeftijdsvoorwaarde niet?	Voor kleine schepen zonder motor | Voor alle kleine schepen | Voor veerponten	A	RPR artikel 1.09, tweede lid: de voorwaarde aangaande de leeftijd geldt niet voor kleine schepen zonder motor.	Rijnvaartpolitiereglement 1995 Artikel 1.09	https://wetten.overheid.nl/BWBR0006923	2026-06-17	
q-rpr-nl-rijnvaartpolitiereglement1995arti-79268131	nl	algemene_bepalingen	definition_mc	affirmative	Wat is volgens het RPR een duwstel?	Een hecht samenstel van schepen waarvan er ten minste één is geplaatst vóór het motorschip dat dient voor het voortbewegen van het samenstel | Een samenstel van schepen dat door één of meer motorschepen wordt gesleept | Twee schepen die langszijde van elkaar zijn vastgemaakt	A	RPR artikel 1.01 onder e: een duwstel is een hecht samenstel van schepen waarvan er ten minste één vóór het voortbewegende motorschip is geplaatst.	Rijnvaartpolitiereglement 1995 Artikel 1.01	https://wetten.overheid.nl/BWBR0006923	2026-06-17	
q-rpr-nl-rijnvaartpolitiereglement1995arti-8cdbc32c	nl	algemene_bepalingen	definition_mc	affirmative	Wie is nog meer verantwoordelijk voor de naleving van het reglement?	Ieder die zich aan boord bevindt en tijdelijk zelfstandig de koers en de snelheid van het schip bepaalt | Uitsluitend de eigenaar van het schip | Uitsluitend de bevoegde autoriteit	A	RPR artikel 1.03, derde lid: een bemanningslid en ieder ander die tijdelijk zelfstandig de koers en de snelheid bepaalt is eveneens verantwoordelijk voor de naleving van dit reglement.	Rijnvaartpolitiereglement 1995 Artikel 1.03	https://wetten.overheid.nl/BWBR0006923	2026-06-17	
q-rpr-nl-rijnvaartpolitiereglement1995arti-9666162f	nl	algemene_bepalingen	definition_mc	affirmative	Wat is de schipper verplicht wanneer een schip in zijn nabijheid door een ongeval is getroffen waarbij personen gevaar lopen?	Onverwijld bijstand te verlenen, voor zover dit met de veiligheid van zijn eigen schip is te verenigen | Uitsluitend de positie van het getroffen schip door te geven | Af te wachten tot een reddingsvaartuig ter plaatse is	A	RPR artikel 1.16, tweede lid: de schipper is verplicht onverwijld bijstand te verlenen, voor zover dit met de veiligheid van zijn schip is te verenigen.	Rijnvaartpolitiereglement 1995 Artikel 1.16	https://wetten.overheid.nl/BWBR0006923	2026-06-17	
q-rpr-nl-rijnvaartpolitiereglement1995arti-a1e97de3	nl	algemene_bepalingen	definition_mc	affirmative	Welke minimumleeftijd geldt op de Rijn voor de persoon die het roer bedient?	16 jaar | 18 jaar | 12 jaar	A	RPR artikel 1.09, eerste lid: tijdens de vaart moet het roer worden bediend door ten minste één daartoe bekwaam persoon die de leeftijd van 16 jaar heeft bereikt.	Rijnvaartpolitiereglement 1995 Artikel 1.09	https://wetten.overheid.nl/BWBR0006923	2026-06-17	
q-rpr-nl-rijnvaartpolitiereglement1995arti-e15a41c7	nl	algemene_bepalingen	definition_mc	affirmative	Waaruit blijkt op de Rijn dat de schipper de vereiste bekwaamheid bezit?	Uit een geldig kwalificatiecertificaat schipper overeenkomstig het Reglement betreffende het Scheepvaartpersoneel op de Rijn | Uit een verklaring van de eigenaar van het schip | Uit een aantekening in het scheepsdagboek	A	RPR artikel 1.02, eerste lid: de schipper wordt geacht de vereiste bekwaamheid te hebben indien hij houder is van een geldig kwalificatiecertificaat schipper overeenkomstig het Reglement betreffende het Scheepvaartpersoneel op de Rijn.	Rijnvaartpolitiereglement 1995 Artikel 1.02	https://wetten.overheid.nl/BWBR0006923	2026-06-17	
q-rpr-nl-rijnvaartpolitiereglement1995arti-eeb9dde7	nl	algemene_bepalingen	definition_mc	affirmative	Wat is volgens het RPR een sleep?	Een samenstel van één of meer schepen, drijvende inrichtingen of drijvende voorwerpen dat door één of meer motorschepen wordt gesleept | Een hecht samenstel waarbij een schip vóór het motorschip is geplaatst | Een schip dat langszijde van een ander schip is vastgemaakt	A	RPR artikel 1.01 onder d: een sleep is een samenstel van één of meer schepen, drijvende inrichtingen of drijvende voorwerpen dat door één of meer motorschepen wordt gesleept.	Rijnvaartpolitiereglement 1995 Artikel 1.01	https://wetten.overheid.nl/BWBR0006923	2026-06-17	
q-rpr-nl-rijnvaartpolitiereglement1995arti-f0fbc4eb	nl	algemene_bepalingen	definition_mc	affirmative	Wat moet de schipper doen bij een ongeval dat de opvarenden van zijn schip in gevaar brengt?	Alle hem ten dienste staande middelen tot hun redding aanwenden | Uitsluitend de bevoegde autoriteit waarschuwen en wachten | Het schip zo snel mogelijk naar de dichtstbijzijnde haven brengen	A	RPR artikel 1.16, eerste lid: bij een ongeval dat de opvarenden in gevaar brengt moet de schipper alle hem ten dienste staande middelen tot hun redding aanwenden.	Rijnvaartpolitiereglement 1995 Artikel 1.16	https://wetten.overheid.nl/BWBR0006923	2026-06-17	
q-vaststellingsbesluitbpr-nl-vaststellings-b2cdbfa5	nl	algemene_bepalingen	definition_mc	negative	Op welke vaarwegen geldt het Binnenvaartpolitiereglement níét?	Op de Boven-Rijn, de Waal, het Pannerdensch Kanaal, de Neder-Rijn en de Lek | Op het IJsselmeer en het Markermeer | Op alle kanalen in beheer bij het Rijk	A	Vaststellingsbesluit BPR artikel 2, eerste lid onder a: het BPR geldt niet op de Boven-Rijn, de Waal, het Pannerdensch Kanaal, de Neder-Rijn en de Lek.	Vaststellingsbesluit Binnenvaartpolitiereglement Artikel 2	https://wetten.overheid.nl/BWBR0003627	2025-01-01	
q-vaststellingsbesluitbpr-nl-vaststellings-f2ac6770	nl	algemene_bepalingen	definition_mc	affirmative	Welk zeegat is eveneens uitgezonderd van het toepassingsgebied van het BPR?	De Westerschelde met haar mondingen | Het IJsselmeer met het Markermeer | De Waddenzee met het Eemskanaal	A	Vaststellingsbesluit BPR artikel 2, eerste lid onder c: de Westerschelde met haar mondingen valt buiten het toepassingsgebied van het BPR.	Vaststellingsbesluit Binnenvaartpolitiereglement Artikel 2	https://wetten.overheid.nl/BWBR0003627	2025-01-01	
q-bpr-nl-binnenvaartpolitiereglementartike-1fc5da68	nl	bijzondere_vaarwegen	rule_mc	affirmative	Op welke vaarwegen en havens is hoofdstuk 10 van het BPR van toepassing?	Op de vaarwegen en havens genoemd in bijlage 11, waarbij onder een haven ook een laad- of losplaats is begrepen | Op alle zeehavens langs de Nederlandse kust | Op de vaarwegen genoemd in bijlage 15	A	BPR artikel 10.01: dit hoofdstuk is van toepassing op de vaarwegen en havens genoemd in bijlage 11; onder een haven is een laad- of losplaats begrepen.	Binnenvaartpolitiereglement Artikel 10.01	https://wetten.overheid.nl/BWBR0003628	2026-06-17	
q-bpr-nl-binnenvaartpolitiereglementartike-3abc749e	nl	bijzondere_vaarwegen	rule_mc	negative	Wat is verboden op de voor de doorgaande vaart bestemde gedeelten van de in bijlage 16 opgenomen vaarwegen?	Varen met een zeilplank | Varen met een klein motorschip | Varen met een roeiboot	A	BPR artikel 9.05, eerste lid: op de voor de doorgaande vaart bestemde gedeelten van de in bijlage 16 opgenomen vaarwegen is het verboden te varen met een zeilplank.	Binnenvaartpolitiereglement Artikel 9.05	https://wetten.overheid.nl/BWBR0003628	2026-06-17	
q-bpr-nl-binnenvaartpolitiereglementartike-4e5b1fc1	nl	bijzondere_vaarwegen	rule_mc	affirmative	Op welke vaarwegen is hoofdstuk 9 van het BPR van toepassing?	Op de in het Vaststellingsbesluit bedoelde vaarwegen voor zover deze in beheer zijn bij het Rijk, en op de in bijlage 10 vermelde vaarwegen | Op alle Nederlandse binnenwateren zonder uitzondering | Uitsluitend op de vaarwegen die in beheer zijn bij de provincies	A	BPR artikel 9.01: dit hoofdstuk geldt op de in artikel 2 van het Vaststellingsbesluit bedoelde vaarwegen voor zover in beheer bij het Rijk, en op de in bijlage 10 vermelde vaarwegen.	Binnenvaartpolitiereglement Artikel 9.01	https://wetten.overheid.nl/BWBR0003628	2026-06-17	
q-bpr-nl-binnenvaartpolitiereglementartike-6d97147f	nl	bijzondere_vaarwegen	rule_mc	negative	Is het op die vaarwegen toegestaan het vaarwater op te kruisen?	Nee, opkruisen is daar niet toegestaan | Ja, mits het schip de stuurboordszijde aanhoudt | Ja, mits het schip een zeilschip is	A	BPR artikel 9.04, derde lid: op de in het eerste lid bedoelde vaarwegen is het niet toegestaan het vaarwater op te kruisen.	Binnenvaartpolitiereglement Artikel 9.04	https://wetten.overheid.nl/BWBR0003628	2026-06-17	
q-bpr-nl-binnenvaartpolitiereglementartike-8906ae26	nl	bijzondere_vaarwegen	rule_mc	affirmative	Aan welke motoreis moet een klein schip voldoen op de in bijlage 15, onder a, vermelde vaarwegen?	Het moet zijn voorzien van een motor die voor onmiddellijk gebruik gereed is en waarmee ten minste 6 kilometer per uur ten opzichte van het water kan worden gehandhaafd | Het moet zijn voorzien van een motor van ten minste 10 kilowatt | Het moet zijn voorzien van een motor waarmee ten minste 20 kilometer per uur kan worden gehaald	A	BPR artikel 9.04, eerste lid: op de in bijlage 15, onder a, vermelde vaarwegen mag een klein schip slechts varen indien het is voorzien van een motor die voor onmiddellijk gebruik gereed is en waarmee een snelheid van ten minste 6 kilometer per uur ten opzichte van het water kan worden gehandhaafd.	Binnenvaartpolitiereglement Artikel 9.04	https://wetten.overheid.nl/BWBR0003628	2026-06-17	
q-bpr-nl-binnenvaartpolitiereglementartike-9c1e2e0a	nl	bijzondere_vaarwegen	rule_mc	negative	Wat mag een schip op een gedeelte van de vaarweg waar ligplaats nemen is toegestaan niet doen zonder toestemming van de bevoegde autoriteit?	Aan herstelwerkzaamheden worden onderworpen, laden of lossen | De motor laten draaien om de accu te laden | Meer dan één nacht blijven liggen	A	BPR artikel 9.03, tweede lid: zonder toestemming van de bevoegde autoriteit mag daar niet aan herstelwerkzaamheden worden onderworpen, worden geladen of gelost, of naar de atmosfeer worden geventileerd.	Binnenvaartpolitiereglement Artikel 9.03	https://wetten.overheid.nl/BWBR0003628	2026-06-17	
q-bpr-nl-binnenvaartpolitiereglementartike-b64267e0	nl	bijzondere_vaarwegen	rule_mc	affirmative	Wat geldt in afwijking van hoofdstuk 6 ten opzichte van een bovenmaats zeegaand schip?	Een schip is verplicht aan een bovenmaats zeegaand schip voorrang te verlenen | Een bovenmaats zeegaand schip verleent voorrang aan alle binnenschepen | De gewone vaarregels van hoofdstuk 6 blijven onverkort gelden	A	BPR artikel 10.08, eerste lid: in afwijking van hoofdstuk 6 is een schip verplicht aan een bovenmaats zeegaand schip voorrang te verlenen.	Binnenvaartpolitiereglement Artikel 10.08	https://wetten.overheid.nl/BWBR0003628	2026-06-17	
q-bpr-nl-binnenvaartpolitiereglementartike-c3251881	nl	bijzondere_vaarwegen	rule_mc	negative	Wat is volgens artikel 9.05 verder verboden?	Varen met een door een vlieger voortbewogen plank of klein schip | Varen met een zeilschip zonder motor | Varen met een bijboot van een groot schip	A	BPR artikel 9.05, tweede lid: het is verboden te varen met een door een vlieger voortbewogen plank of klein schip; de bevoegde autoriteit kan vaarwegen aanwijzen waar dit overdag niet geldt.	Binnenvaartpolitiereglement Artikel 9.05	https://wetten.overheid.nl/BWBR0003628	2026-06-17	
q-bpr-nl-binnenvaartpolitiereglementartike-edf83c76	nl	bijzondere_vaarwegen	rule_mc	affirmative	Welke bijkomende tekens voert een varend bovenmaats zeegaand schip?	's Nachts drie rode rondom schijnende lichten in een verticale lijn en overdag een zwarte cilinder | 's Nachts drie groene rondom schijnende lichten en overdag een zwarte bol | 's Nachts twee blauwe lichten en overdag een blauwe kegel	A	BPR artikel 10.03: een varend bovenmaats zeegaand schip voert 's nachts drie rode rondom schijnende lichten in een verticale lijn en overdag een zwarte cilinder.	Binnenvaartpolitiereglement Artikel 10.03	https://wetten.overheid.nl/BWBR0003628	2026-06-17	
