id	lang	theme	kind	polarity	stem	choices	correct	explanation	source_ref	source_url	source_as_of	image
q-fr-codetransports-76-9ac86898	en	reglementation	rule_mc	affirmative	Which document, specific to the boat, must be available aboard on inland waters?	The boat's circulation card | A road map of the area | Only the engine manual	A	The boat's circulation card (navigation title), together with, where applicable, the driver's licence and proof of insurance.	Code des transports, art. L.4221-1 — titre de navigation (carte de circulation)	https://www.legifrance.gouv.fr/codes/texte_lc/LEGITEXT000023086525/		
q-fr-decret2007-56-ff63a4eb	en	reglementation	rule_mc	affirmative	What licence is needed to drive a motor pleasure boat over 4.5 kW on rivers and canals?	The permis plaisance inland-waters option | No licence is needed | The côtière option always suffices	A	The permis plaisance “eaux intérieures” option (the côtière option is for the sea).	Décret n° 2007-1167 du 2 août 2007, art. 2 — option eaux intérieures	https://www.legifrance.gouv.fr/loda/id/JORFTEXT000000648362/		
q-fr-iturr-77-446e0b94	en	reglementation	rule_mc	affirmative	To use a VHF radio aboard, the skipper must, as a rule, hold:	The restricted radiotelephone certificate (CRR) | The boat licence alone | No particular certificate	A	The restricted radiotelephone certificate (CRR), which authorises the use of a VHF. Since 2011 it is no longer required in French territorial waters for a hand-held VHF without DSC; it remains required for a fixed or DSC-equipped VHF and for navigating abroad.	UIT, Règlement des radiocommunications, art. 47 — certificat d'opérateur (CRR, délivré par l'ANFR)	https://www.itu.int/pub/R-REG-RR		
q-fr-rgp-57-acb1b55b	en	reglementation	rule_mc	affirmative	Besides the general police regulation (RGP), a particular waterway may also be governed by:	A particular police regulation (RPP) | The road traffic code alone | No other rule	A	A particular police regulation (RPP) adapts the general rules to the local circumstances of a given waterway or reach.	Code des transports, art. R.4241-31/-32 — règlement particulier de police (RPP)	https://www.legifrance.gouv.fr/codes/section_lc/LEGITEXT000023086525/LEGISCTA000027232795/		
q-fr-rgp-50-30f74d5c	en	regles_route	rule_mc	affirmative	On inland waters, with respect to large vessels, ferries and vessels on a regular service, small craft (pleasure boats) must:	Keep out of their way | Hold their course, having priority | Force them to stop	A	Small craft must leave the way clear for large vessels, ferries and convoys: they keep out of their way.	RGP, art. A.4241-53-3 — menues embarcations s'écartent des grands bateaux et bacs	https://www.legifrance.gouv.fr/codes/section_lc/LEGITEXT000023086525/LEGISCTA000027232795/		
q-fr-rgp-51-397ff43c	en	regles_route	rule_mc	affirmative	As a general rule on an inland waterway, to which side should a vessel keep?	To its right (starboard) | To its left (port) | In the middle of the channel	A	Each vessel keeps to its right (starboard) as a rule; vessels then pass port to port, unless signs indicate otherwise.	RGP, art. A.4241-53-6 §1 — venir sur tribord (croisement bâbord-bâbord)	https://www.legifrance.gouv.fr/codes/section_lc/LEGITEXT000023086525/LEGISCTA000027232795/		
q-fr-rgp-52-5f6a7405	en	regles_route	rule_mc	affirmative	In a narrow passage (under a bridge, a tight channel) where crossing is impossible, what must the driver do?	Make sure the passage is clear before entering | Always enter first | Speed up to force through	A	Make sure the passage is clear before entering and give way per the signs; on rivers priority goes to the down-bound vessel (going with the current).	RGP, art. A.4241-53-8 — passage étroit (priorité à l'avalant)	https://www.legifrance.gouv.fr/codes/section_lc/LEGITEXT000023086525/LEGISCTA000027232795/		
q-fr-rgp-71-6fe61170	en	regles_route	rule_mc	affirmative	On a flowing river, when an up-bound and a down-bound vessel meet, which has priority?	The down-bound vessel | The up-bound vessel | The larger of the two vessels	A	The down-bound vessel (going with the current) has priority because it manoeuvres less easily; the up-bound vessel leaves it the way and the chosen side.	RGP, art. A.4241-53-6 §2 — priorité de l'avalant	https://www.legifrance.gouv.fr/codes/section_lc/LEGITEXT000023086525/LEGISCTA000027232795/		
q-fr-rgp-72-c619375a	en	regles_route	rule_mc	affirmative	On still water, two power-driven vessels meet head-on. What do they do?	Each alters to starboard | Each alters to port | They both stop	A	Each alters to starboard (its right) so they pass port to port.	RGP, art. A.4241-53-6 §1 — rencontre (chacun sur tribord)	https://www.legifrance.gouv.fr/codes/section_lc/LEGITEXT000023086525/LEGISCTA000027232795/		
q-fr-rgp-73-dc2077e7	en	regles_route	rule_mc	affirmative	On inland waters, on which side does a vessel normally overtake another?	On the port (left) side of the overtaken vessel | Always on the starboard side | By passing very close to it	A	As a rule on the port (left) side of the vessel being overtaken, once sure the manoeuvre is safe; the overtaking vessel keeps clear of the one overtaken.	RGP, art. A.4241-53-11 §1 — dépassement par bâbord	https://www.legifrance.gouv.fr/codes/section_lc/LEGITEXT000023086525/LEGISCTA000027232795/		
q-fr-division245-53-87ddd9c0	en	securite	rule_mc	affirmative	Aboard a small craft on inland waters, what must each person have?	A personal flotation device | A compulsory drysuit | Nothing, if they can swim	A	Every person aboard must have a suitable personal flotation device (lifejacket / buoyancy aid).	Arrêté du 10 février 2016 (Division 245), art. 5 — EIF par personne (eaux intérieures)	https://www.legifrance.gouv.fr/loda/id/JORFTEXT000032036538/		
q-fr-division245-74-61c84140	en	securite	rule_mc	affirmative	Among the useful equipment aboard a small craft, you must have a means of:	Bailing the boat out (scoop or pump) | Measuring the channel depth | Recharging the VHF	A	Bailing the boat out (scoop, pump or bucket) if water comes in, in addition to the personal flotation devices.	Arrêté du 10 février 2016 (Division 245), art. 5 — dispositif d'assèchement	https://www.legifrance.gouv.fr/loda/id/JORFTEXT000032036538/		
q-fr-division245-75-641fbe2b	en	securite	rule_mc	affirmative	To be able to stop safely away from a quay, a craft must have:	An anchor with its rode | A second engine | A liferaft	A	A suitable means of anchoring (an anchor with its line) to hold the boat.	Arrêté du 10 février 2016 (Division 245), art. 6 — ligne de mouillage	https://www.legifrance.gouv.fr/loda/id/JORFTEXT000032036538/		
q-fr-rgp-54-03dfc925	en	securite	rule_mc	affirmative	A vessel's identification mark (registration) must be:	Displayed visibly and legibly on the hull | Kept only in the boat's papers | Optional for pleasure craft	A	It must be displayed visibly and legibly on the hull, so the vessel can be identified.	RGP, art. A.4241-47-1 — marque d'identification du bateau	https://www.legifrance.gouv.fr/codes/section_lc/LEGITEXT000023086525/LEGISCTA000027232795/		
q-fr-rgp-55-1942c7d7	en	securite	rule_mc	affirmative	Before getting under way, what must the skipper check (duty of care)?	The boat's condition, the safety gear and the weather | Only the fuel level | Nothing — checks are the lock's job	A	Ensure the boat and engine are sound, the safety equipment is aboard, and the conditions (water level, weather) are suitable.	RGP, art. R.4241-9/-10 — devoir général de prudence du conducteur	https://www.legifrance.gouv.fr/codes/section_lc/LEGITEXT000023086525/LEGISCTA000027232795/		
q-fr-cevni-47-fc5e54b6	en	signalisation_fluviale	rule_mc	affirmative	On an inland waterway, what does ONE prolonged blast from a vessel generally mean?	“Attention” | “I am turning around” | “I am stopped”	A	One prolonged blast is the “Attention” signal; it draws other vessels' attention.	CEVNI — signal général « Attention » (un son prolongé)	https://unece.org/transport/inland-water-transport		
q-fr-rgp-46-7ffa546c	en	signalisation_fluviale	rule_mc	affirmative	On a waterway, what does a rectangular sign with a red border and a white horizontal bar mean?	No passage / no entry | Obligation to stop and refuel | Recommendation to slow down	A	It is a prohibition sign (type A.1): no entry / passage forbidden.	RGP, annexe 5, panneau A.1 — interdiction de passer	https://www.legifrance.gouv.fr/codes/section_lc/LEGITEXT000023086525/LEGISCTA000027232795/		
q-fr-rgp-48-43e11fe7	en	signalisation_fluviale	rule_mc	affirmative	At night, a power-driven vessel underway on inland waters shows a light to port. What colour is it?	Red | Green | Yellow	A	As at sea: port sidelight red, starboard green, plus a white masthead light and a sternlight.	RGP, art. A.4241-48-12 — feux des menues embarcations (bâbord rouge)	https://www.legifrance.gouv.fr/codes/section_lc/LEGITEXT000023086525/LEGISCTA000027232795/		
q-fr-rgp-49-92709847	en	signalisation_fluviale	rule_mc	affirmative	At night, a vessel moored away from the bank, outside a harbour, most often shows:	An all-round white light | A flashing red light | No light	A	An ordinary white light visible all round, to signal its presence to other vessels.	RGP, art. A.4241-48-20 — signalisation en stationnement (feu blanc)	https://www.legifrance.gouv.fr/codes/section_lc/LEGITEXT000023086525/LEGISCTA000027232795/		
q-fr-rgp-66-ae886700	en	signalisation_fluviale	rule_mc	affirmative	On inland waters, how do you recognise a PROHIBITION sign?	By its red border | By being entirely blue | By a green triangular shape	A	Prohibition signs have a red border (often a white bar with red), like the “no entry” sign.	RGP, annexe 5, section A — signaux d'interdiction (bord rouge)	https://www.legifrance.gouv.fr/codes/section_lc/LEGITEXT000023086525/LEGISCTA000027232795/		
q-fr-rgp-67-51ebf59c	en	signalisation_fluviale	rule_mc	affirmative	What does a rectangular BLUE sign with a white symbol generally give?	Information / guidance | An absolute prohibition | An immediate danger	A	Blue rectangular signs give information (mooring allowed, ferry, service point, etc.).	RGP, annexe 5, section E — signaux d'indication (bleus)	https://www.legifrance.gouv.fr/codes/section_lc/LEGITEXT000023086525/LEGISCTA000027232795/		
q-fr-rgp-68-e7601837	en	signalisation_fluviale	rule_mc	affirmative	A square BLUE sign bearing a white letter “P” means:	Mooring permitted | Mooring prohibited | Marina 1 km ahead	A	Mooring (berthing) is permitted at this spot.	RGP, annexe 5, panneau E.5 — stationnement autorisé (P)	https://www.legifrance.gouv.fr/codes/section_lc/LEGITEXT000023086525/LEGISCTA000027232795/		
q-fr-rgp-69-a7ece36b	en	signalisation_fluviale	rule_mc	affirmative	A red-bordered sign bearing a white arrow indicates:	An obligation to follow the shown direction | A mere recommendation | A bathing area	A	It is a mandatory sign: you must follow the direction (the side) shown by the arrow.	RGP, annexe 5, panneau B.1 — obligation (suivre la flèche)	https://www.legifrance.gouv.fr/codes/section_lc/LEGITEXT000023086525/LEGISCTA000027232795/		
q-fr-rgp-70-c06c8fc1	en	signalisation_fluviale	rule_mc	affirmative	A sign bearing a number (e.g. “3.50 m”) generally indicates:	A limit on headroom, width or depth | The distance to the next lock | The waterway's number	A	A restriction: for example the available headroom, width or depth (series C signs). A maximum speed is instead a mandatory sign (B.6).	RGP, annexe 5, section C — restriction (hauteur, largeur ou profondeur)	https://www.legifrance.gouv.fr/codes/section_lc/LEGITEXT000023086525/LEGISCTA000027232795/		
q-fr-rgp-40-d508050f	en	voies_navigables	rule_mc	affirmative	Under the inland navigation police regulation (RGP), what is a “small craft” (menue embarcation)?	A vessel under 20 metres | Any vessel under 24 metres | A vessel under 15 metres only	A	As a rule, a vessel with a hull length under 20 metres (excluding passenger vessels, tugs, etc.).	RGP (Code des transports, art. R.4000-2, 7°) — menue embarcation (< 20 m)	https://www.legifrance.gouv.fr/codes/section_lc/LEGITEXT000023086525/LEGISCTA000027232795/		
q-fr-rgp-41-9ea04935	en	voies_navigables	rule_mc	affirmative	Where is mooring (stopping) of a vessel generally prohibited on a waterway?	Under bridges and in narrow passages | Along every fitted quay | Nowhere — mooring is unrestricted	A	Mooring is forbidden where it hampers navigation (under bridges, in narrow passages) and wherever a sign prohibits it.	RGP, art. A.4241-54-2 — stationnement interdit (ponts, passages étroits)	https://www.legifrance.gouv.fr/codes/section_lc/LEGITEXT000023086525/LEGISCTA000027232795/		
q-fr-rgp-42-1f794b0d	en	voies_navigables	rule_mc	affirmative	To limit wash (the wake that erodes banks and rocks moored boats), what must the driver do near the banks?	Reduce speed | Increase speed to pass quickly | Hug the bank as close as possible	A	Reduce speed when approaching banks, harbours and moored boats, to limit the wash.	RGP, art. A.4241-53-21 — vitesse et batillage	https://www.legifrance.gouv.fr/codes/section_lc/LEGITEXT000023086525/LEGISCTA000027232795/		
q-fr-rgp-61-0b480791	en	voies_navigables	rule_mc	affirmative	On inland waters, what is a “down-bound” (avalant) vessel?	A vessel going downstream | A vessel going upstream | A vessel stopped against the bank	A	A down-bound vessel goes with the current (downstream); an up-bound (montant) one goes against it. On rivers the down-bound vessel, less manoeuvrable, has priority.	RGP, art. A.4241-53-1 et -53-6 §2 — montant/avalant (priorité à l'avalant)	https://www.legifrance.gouv.fr/codes/section_lc/LEGITEXT000023086525/LEGISCTA000027232795/		
q-fr-rgp-62-3e9f3647	en	voies_navigables	rule_mc	affirmative	Along a river or canal, how is your position located?	By kilometre points (bank markers) | By latitude and longitude alone | By nautical miles	A	By kilometre points (PK), shown by markers or plates on the banks, counting the kilometres from the start of the waterway.	Voie navigable — repérage par points kilométriques (PK)	https://www.legifrance.gouv.fr/codes/section_lc/LEGITEXT000023086525/LEGISCTA000027232795/		
q-fr-rgp-63-17514081	en	voies_navigables	rule_mc	affirmative	Before passing under a bridge or a power line, what must the driver check?	That the air draft is less than the available headroom | That its speed is at maximum | That its anchor is down	A	That the air draft (the boat's height above the water) is less than the available headroom, shown by the signs.	RGP, annexe 5, panneau C.2 — hauteur libre limitée (tirant d'air)	https://www.legifrance.gouv.fr/codes/section_lc/LEGITEXT000023086525/LEGISCTA000027232795/		
