id	lang	theme	kind	polarity	stem	choices	correct	explanation	source_ref	source_url	source_as_of	image
q-fr-codetransports-78-127c94de	fr	environnement	rule_mc	affirmative	Que doit faire le plaisancier de ses eaux usées (eaux noires) en eaux intérieures ?	Les stocker en cuve et les vider à terre | Les rejeter discrètement la nuit | Les rejeter loin des berges	A	Les conserver dans une cuve à bord puis les vider dans les installations de collecte à terre ; leur rejet dans la voie d'eau est interdit.	Code des transports, art. R.4241-63 / CDNI (décret 2010-197) — eaux usées (cuve, dépôt à terre)	https://www.legifrance.gouv.fr/codes/texte_lc/LEGITEXT000023086525/		
q-fr-rgp-59-a6724c1a	fr	environnement	rule_mc	affirmative	En eaux intérieures, le rejet d'hydrocarbures, d'eaux usées ou de détritus dans la voie d'eau est :	Interdit | Autorisé en faible quantité | Libre en dehors des ports	A	Il est interdit : ces rejets polluent la voie d'eau et doivent être collectés et déposés dans les installations prévues.	RGP (Code des transports, art. R.4241-62) — rejet d'hydrocarbures interdit	https://www.legifrance.gouv.fr/codes/section_lc/LEGITEXT000023086525/LEGISCTA000027232795/		
q-fr-rgp-60-54b15f06	fr	environnement	rule_mc	affirmative	Pour limiter l'érosion des berges et le dérangement de la faune, le plaisancier doit surtout :	Réduire sa vitesse et son batillage près des rives | Naviguer à pleine vitesse au centre | S'amarrer dans les roselières	A	Réduire sa vitesse et son batillage à l'approche des rives, des roselières et des zones naturelles sensibles.	RGP, art. A.4241-53-21 — réduire vitesse et batillage près des berges	https://www.legifrance.gouv.fr/codes/section_lc/LEGITEXT000023086525/LEGISCTA000027232795/		
q-fr-rgp-79-b3630f26	fr	environnement	rule_mc	affirmative	Lors du plein de carburant, quelle précaution évite la pollution de l'eau ?	Éviter tout débordement (ne pas remplir à ras bord) | Remplir le plus vite possible | Rincer le réservoir à l'eau du canal	A	Faire le plein sans précipitation et sans remplir à ras bord (entonnoir, surveillance du niveau) pour éviter tout débordement d'hydrocarbures à l'eau.	RGP (Code des transports, art. R.4241-62) — prévention de la pollution	https://www.legifrance.gouv.fr/codes/section_lc/LEGITEXT000023086525/LEGISCTA000027232795/		
q-fr-rgp-97-8f7252f5	fr	environnement	rule_mc	affirmative	Un déversement, à partir de votre bateau, d'une substance de nature à créer un danger pour la navigation s'est produit. Que devez-vous faire ?	Aviser sans délai l'autorité chargée de la police de la navigation et le gestionnaire, en indiquant la nature et l'endroit du déversement. | Ne rien signaler tant que le déversement n'entrave pas totalement la section d'eau. | Prévenir uniquement les autres bateaux par un signal sonore, sans aviser d'autorité.	A	Jeter ou laisser tomber dans les eaux intérieures un objet ou une substance de nature à créer une entrave ou un danger est interdit ; en cas de tel déversement à partir d'un bateau, le conducteur avise sans délai l'autorité chargée de la police de la navigation et le gestionnaire de la voie d'eau en indiquant aussi exactement que possible la nature et l'endroit du déversement.	RGP, art. R4241-23	https://www.legifrance.gouv.fr/codes/article_lc/LEGIARTI000027232849		
q-fr-rgp-98-d1c7ada3	fr	environnement	rule_mc	affirmative	Quel document relatif aux huiles usées doit être conservé à bord d'un bateau motorisé ?	Un carnet de contrôle des huiles usées valable, à bord de tout bateau ou engin flottant motorisé (sauf menues embarcations). | Un carnet de contrôle des huiles usées, obligatoire uniquement à bord des menues embarcations. | Une attestation annuelle de vidange délivrée par le gestionnaire de la voie d'eau.	A	Un carnet de contrôle des huiles usées valable est conservé à bord de tout bateau ou engin flottant motorisé, à l'exception des menues embarcations.	RGP, art. R4241-65	https://www.legifrance.gouv.fr/codes/article_lc/LEGIARTI000027232961		
q-fr-codetransports-58-b939a80a	fr	reglementation	rule_mc	affirmative	La conduite d'un bateau sous l'emprise d'un état alcoolique est :	Interdite | Autorisée sur les canaux | Tolérée la nuit	A	Elle est interdite : le chef de bord doit être en état de gouverner et de réagir, comme pour la conduite d'un véhicule.	Code des transports, art. L.4274-14 — conduite en état alcoolique (≥ 0,5 g/L)	https://www.legifrance.gouv.fr/codes/texte_lc/LEGITEXT000023086525/		
q-fr-codetransports-76-7ffa6d89	fr	reglementation	rule_mc	affirmative	Quel document, propre au bateau, doit pouvoir être présenté à bord en eaux intérieures ?	La carte de circulation du bateau | Une carte routière de la région | Le manuel du moteur uniquement	A	La carte de circulation (titre de navigation) du bateau, avec, selon le cas, le permis du conducteur et l'attestation d'assurance.	Code des transports, art. L.4221-1 — titre de navigation (carte de circulation)	https://www.legifrance.gouv.fr/codes/texte_lc/LEGITEXT000023086525/		
q-fr-decret2007-100-1d3ac028	fr	reglementation	rule_mc	affirmative	À partir de quel âge une personne non titulaire d'un titre de conduite peut-elle pratiquer l'initiation à la conduite des véhicules nautiques à moteur ?	Plus de seize ans | Plus de dix-huit ans | Plus de quatorze ans	A	Le texte réserve la pratique de l'initiation à la conduite des véhicules nautiques à moteur, ainsi que la randonnée encadrée par un moniteur diplômé, aux personnes âgées de plus de seize ans et non titulaires d'un titre de conduite, en eaux maritimes comme en eaux intérieures.	Décret 2007-1167, art. 10	https://www.legifrance.gouv.fr/jorf/article_jo/LEGIARTI000006885162		
q-fr-decret2007-101-d59be6f8	fr	reglementation	rule_mc	affirmative	Sur les voies et plans d'eau intérieurs figurant sur la liste arrêtée par le ministre, à quelle condition le conducteur d'un coche de plaisance nolisé est-il dispensé du permis de conduire des bateaux de plaisance ?	Lorsqu'il est muni d'une attestation de conduite d'un coche de plaisance délivrée selon les dispositions arrêtées par le ministre | Lorsque la longueur du coche de plaisance est inférieure à quinze mètres | Lorsqu'il est accompagné d'un titulaire du permis plaisance option eaux intérieures	A	Le texte dispense le conducteur d'un coche de plaisance nolisé du permis lorsqu'il est muni d'une attestation de conduite d'un coche de plaisance délivrée selon les dispositions arrêtées par le ministre chargé des transports, et ce sur les voies et plans d'eau dont la liste est arrêtée par ce ministre.	Décret 2007-1167, art. 11	https://www.legifrance.gouv.fr/jorf/article_jo/LEGIARTI000006885164		
q-fr-decret2007-56-1fe9f90d	fr	reglementation	rule_mc	affirmative	Quel titre faut-il pour conduire un bateau de plaisance à moteur de plus de 4,5 kW sur les rivières et canaux ?	Le permis plaisance option eaux intérieures | Aucun titre n'est nécessaire | L'option côtière suffit toujours	A	Il faut le permis plaisance option « eaux intérieures » (l'option côtière, elle, vaut pour la mer).	Décret n° 2007-1167 du 2 août 2007, art. 2 — option eaux intérieures	https://www.legifrance.gouv.fr/loda/id/JORFTEXT000000648362/		
q-fr-decret2007-99-a67ab2c7	fr	reglementation	rule_mc	affirmative	Comment se définit un « bateau de plaisance » ?	Tout bateau ou navire, quel qu'en soit le type ou le mode de propulsion, destiné à des fins de loisir ou de sport | Uniquement un bateau motorisé destiné à des fins de loisir ou de sport | Tout bateau de moins de 20 mètres affecté au transport de passagers à titre commercial	A	Selon les définitions données, le « bateau de plaisance » s'entend de tout bateau ou navire, quel qu'en soit le type ou le mode de propulsion, qui est destiné à être utilisé à des fins de loisir ou de sport. La définition ne pose aucune condition de motorisation ni de taille.	Décret 2007-1167, art. 1	https://www.legifrance.gouv.fr/jorf/article_jo/LEGIARTI000006266726		
q-fr-iturr-77-3d8569a8	fr	reglementation	rule_mc	affirmative	Pour utiliser une station radio VHF à bord, le chef de bord doit en principe être titulaire :	Du certificat restreint de radiotéléphoniste (CRR) | Du seul permis plaisance | D'aucun titre particulier	A	Du certificat restreint de radiotéléphoniste (CRR), qui autorise l'emploi d'une VHF. Depuis 2011, il n'est plus exigé en eaux territoriales françaises pour une VHF portative sans ASN ; il reste requis pour une VHF fixe ou à ASN et pour la navigation à l'étranger.	UIT, Règlement des radiocommunications, art. 47 — certificat d'opérateur (CRR, délivré par l'ANFR)	https://www.itu.int/pub/R-REG-RR		
q-fr-rgp-57-3ae8ba18	fr	reglementation	rule_mc	affirmative	Outre le règlement général de police (RGP), une voie d'eau particulière peut être encadrée par :	Un règlement particulier de police (RPP) | Le seul code de la route | Aucune autre règle	A	Un règlement particulier de police (RPP) adapte les règles générales aux circonstances locales d'une voie ou d'un bief donné.	Code des transports, art. R.4241-31/-32 — règlement particulier de police (RPP)	https://www.legifrance.gouv.fr/codes/section_lc/LEGITEXT000023086525/LEGISCTA000027232795/		
q-fr-rgp-102-d040e51d	fr	regles_route	rule_mc	affirmative	À quelle condition un rattrapant peut-il entreprendre un dépassement ?	Seulement après s'être assuré que la manœuvre peut avoir lieu sans danger. | Seulement après avoir reçu l'autorisation explicite du bateau rattrapé. | Dès que le bateau rattrapé a réduit sa vitesse.	A	Le texte dispose que « le dépassement n'est autorisé que si le rattrapant s'est assuré que cette manœuvre peut avoir lieu sans danger ». La décision et la vérification de sécurité incombent donc au rattrapant avant d'engager la manœuvre.	RGP, art. A4241-53-10	https://www.legifrance.gouv.fr/codes/article_lc/LEGIARTI000027909233		
q-fr-rgp-103-032da155	fr	regles_route	rule_mc	affirmative	Sur un secteur où la route à suivre est imposée par signalisation, quelle obligation s'impose aux bateaux montants vis-à-vis des avalants ?	Ils ne doivent en aucun cas gêner la marche des avalants et doivent au besoin ralentir ou s'arrêter. | Ils ont la priorité et les avalants doivent s'écarter pour les laisser passer. | Ils doivent émettre un son prolongé avant de croiser le chenal.	A	Le texte prévoit que, dans ces secteurs, les montants ne doivent en aucun cas gêner la marche des avalants ; en particulier, en cas d'obligation de croiser le chenal, ils doivent au besoin diminuer leur vitesse ou s'arrêter pour permettre aux avalants d'accomplir leur manœuvre.	RGP, art. A4241-53-13	https://www.legifrance.gouv.fr/codes/article_lc/LEGIARTI000027909241		
q-fr-rgp-104-fb0ac409	fr	regles_route	rule_mc	affirmative	Sauf en cours de dépassement ou de croisement, à quelle distance minimale un bateau peut-il s'approcher d'un convoi poussé portant la signalisation des matières dangereuses ?	Pas moins de 50 m. | Pas moins de 10 m. | Pas moins de 100 m.	A	Le texte interdit, sauf en cours de dépassement ou de croisement, de naviguer à moins de 50 m d'un bateau, d'une formation à couple ou d'un convoi poussé portant la signalisation prévue pour le transport de matières dangereuses.	RGP, art. A4241-53-18	https://www.legifrance.gouv.fr/codes/article_lc/LEGIARTI000027909251		
q-fr-rgp-105-ef619edb	fr	regles_route	rule_mc	affirmative	Que prévoit la règle de base concernant les ancres, câbles ou chaînes en cours de navigation ?	Il est en principe interdit de les laisser traîner. | Il est toujours autorisé de les laisser traîner pour ralentir le bateau. | Il est obligatoire de les laisser traîner lors de la navigation à la dérive.	A	Le texte pose comme principe qu'« il est interdit de laisser traîner les ancres, câbles ou chaînes ». Cette interdiction connaît des exceptions (manœuvres, petits mouvements, navigation à la dérive autorisée, etc.), mais la règle de base est bien l'interdiction de les laisser traîner.	RGP, art. A4241-53-19	https://www.legifrance.gouv.fr/codes/article_lc/LEGIARTI000027909253		
q-fr-rgp-106-8f69dc57	fr	regles_route	rule_mc	affirmative	Quelle obligation s'impose aux bateaux rapides vis-à-vis des autres bateaux ?	Ils doivent laisser aux autres bateaux l'espace nécessaire pour suivre leur route et pour manœuvrer, sans pouvoir exiger qu'ils s'écartent en leur faveur. | Ils sont prioritaires et les autres bateaux doivent s'écarter de leur route. | Ils peuvent exiger que les autres bateaux réduisent leur vitesse à leur approche.	A	Le texte précise que « les bateaux rapides doivent laisser aux autres bateaux l'espace nécessaire pour suivre leur route et pour manœuvrer » et qu'« ils ne peuvent exiger que ceux-ci s'écartent en leur faveur ». Ils n'ont donc aucune priorité de passage et doivent eux-mêmes laisser l'espace nécessaire.	RGP, art. A4241-53-2	https://www.legifrance.gouv.fr/codes/article_lc/LEGIARTI000027909213		
q-fr-rgp-107-c48e56fb	fr	regles_route	rule_mc	affirmative	Comment doit-on considérer un bateau qui se laisse descendre cap à l'amont avec sa machine en marche avant ?	Comme un bateau montant, et non comme naviguant à la dérive. | Comme un bateau naviguant à la dérive, donc en infraction. | Comme un bateau avalant tenu de céder le passage.	A	Le texte interdit en principe la navigation à la dérive, mais précise que les bateaux qui se laissent descendre cap à l'amont avec machine en marche avant sont considérés comme montants et non comme naviguant à la dérive.	RGP, art. A4241-53-20	https://www.legifrance.gouv.fr/codes/article_lc/LEGIARTI000027909255		
q-fr-rgp-108-19d160c4	fr	regles_route	rule_mc	affirmative	À quelle condition un bac peut-il entreprendre la traversée de la voie de navigation intérieure ?	Seulement après s'être assuré que la traversée peut se faire sans danger et sans obliger les autres bateaux à modifier brusquement leur route ou leur vitesse. | À tout moment, car les bacs sont prioritaires sur les autres bateaux lors de la traversée. | Seulement après avoir émis un son prolongé pour avertir tous les bateaux approchants.	A	Le texte indique que les bacs ne peuvent traverser qu'« après s'être assurés que le mouvement des autres bateaux permet d'effectuer la traversée sans danger et sans que ces autres bateaux soient obligés de modifier brusquement leur route ou leur vitesse ».	RGP, art. A4241-53-25	https://www.legifrance.gouv.fr/codes/article_lc/LEGIARTI000027909267		
q-fr-rgp-109-fb202c30	fr	regles_route	rule_mc	affirmative	À quelle distance minimale un bateau peut-il s'approcher de l'arrière d'un bateau portant la signalisation des bateaux en train de faire du dragage de mines ?	Pas à moins de 1 000 m de son arrière. | Pas à moins de 100 m de son arrière. | Pas à moins de 500 m de son arrière.	A	Le texte impose que « les bateaux ne doivent pas s'approcher à moins de 1 000 m de l'arrière d'un bateau portant la signalisation des bateaux en train de faire du dragage de mines ». La distance minimale à respecter est donc de 1 000 m.	RGP, art. A4241-53-37	https://www.legifrance.gouv.fr/codes/article_lc/LEGIARTI000027909354		
q-fr-rgp-110-a157c21d	fr	regles_route	rule_mc	affirmative	Un conducteur constate un danger d'abordage. Que doit-il faire ?	Émettre une série de sons très brefs. | Émettre un son prolongé unique. | Augmenter sa vitesse pour dégager le chenal au plus vite.	A	Le texte prévoit que tout conducteur qui constate un danger d'abordage doit émettre une série de sons très brefs. Il précise par ailleurs que le passage ou le dépassement n'est permis que lorsque le chenal présente une largeur incontestablement suffisante pour le passage simultané, et que les bateaux suivant des routes excluant tout danger d'abordage ne doivent modifier ni leur route ni leur vitesse d'une manière qui puisse faire surgir un tel danger.	RGP, art. A4241-53-4	https://www.legifrance.gouv.fr/codes/article_lc/LEGIARTI000027909219		
q-fr-rgp-111-65ce29c8	fr	regles_route	rule_mc	affirmative	Concernant la vitesse du bateau, quelle obligation incombe au conducteur ?	Veiller à une vitesse compatible avec les caractéristiques des eaux et des ouvrages d'art, sans descendre sous les minima ni dépasser les maxima fixés. | Maintenir en permanence la vitesse maximale autorisée pour fluidifier le trafic. | Adapter librement sa vitesse, aucune limite minimale ne pouvant lui être imposée.	A	Le texte impose au conducteur de veiller à ce que la vitesse de son bateau soit compatible avec les caractéristiques des eaux intérieures et des ouvrages d'art ; elle ne peut être inférieure ou supérieure aux vitesses minimales ou maximales édictées par les règlements particuliers de police.	RGP, art. R4241-10	https://www.legifrance.gouv.fr/codes/article_lc/LEGIARTI000027232821		
q-fr-rgp-112-67db4b95	fr	regles_route	rule_mc	affirmative	Un membre d'équipage détermine temporairement la route et la vitesse du bateau. Quelle est sa situation au regard des prescriptions de conduite ?	Il est également responsable, dans cette mesure, de l'observation des prescriptions imposées au conducteur. | Il n'encourt aucune responsabilité, seul le conducteur titulaire restant responsable. | Il devient le seul responsable, déchargeant entièrement le conducteur.	A	Le texte prévoit que les membres de l'équipage et les autres personnes se trouvant à bord qui déterminent temporairement la route et la vitesse du bateau sont également responsables, dans cette mesure, de l'observation des prescriptions imposées au conducteur en matière de conduite.	RGP, art. R4241-4	https://www.legifrance.gouv.fr/codes/article_lc/LEGIARTI000027232803		
q-fr-rgp-113-887cf6d5	fr	regles_route	rule_mc	affirmative	Pendant la navigation, où doit se trouver le conducteur ?	À bord du bateau. | À terre, à condition de garder le bateau en vue. | À bord uniquement lorsque le bateau se déplace effectivement.	A	Le texte dispose qu'en cours de route le conducteur doit être à bord. Il ajoute que le conducteur d'un engin flottant motorisé doit également être à bord dès lors que l'engin est au travail, même en l'absence de déplacement, ces dispositions n'étant pas applicables aux matériels flottants.	RGP, art. R4241-6	https://www.legifrance.gouv.fr/codes/article_lc/LEGIARTI000027232811		
q-fr-rgp-50-8b9ce4d7	fr	regles_route	rule_mc	affirmative	En eaux intérieures, vis-à-vis des grands bateaux, des bacs et des bateaux assurant un service régulier, les menues embarcations (plaisance) doivent :	S'écarter de leur route | Garder leur route, étant prioritaires | Les obliger à s'arrêter	A	Les menues embarcations doivent laisser la route libre aux grands bateaux, aux bacs et aux convois : elles s'en écartent.	RGP, art. A.4241-53-3 — menues embarcations s'écartent des grands bateaux et bacs	https://www.legifrance.gouv.fr/codes/section_lc/LEGITEXT000023086525/LEGISCTA000027232795/		
q-fr-rgp-51-c6ee620b	fr	regles_route	rule_mc	affirmative	En règle générale sur une voie intérieure, de quel côté un bateau doit-il tenir sa route ?	Sur sa droite (tribord) | Sur sa gauche (bâbord) | Au milieu du chenal	A	Chaque bateau tient en principe sa droite (tribord) ; on se croise alors bâbord sur bâbord, sauf signalisation contraire.	RGP, art. A.4241-53-6 §1 — venir sur tribord (croisement bâbord-bâbord)	https://www.legifrance.gouv.fr/codes/section_lc/LEGITEXT000023086525/LEGISCTA000027232795/		
q-fr-rgp-52-ab75c235	fr	regles_route	rule_mc	affirmative	Dans un passage étroit (sous un pont, un chenal resserré) où le croisement est impossible, que doit faire le conducteur ?	S'assurer que le passage est libre avant de s'engager | S'engager toujours en premier | Accélérer pour forcer le passage	A	Il s'assure que le passage est libre avant de s'engager, et cède le passage selon la signalisation ; la priorité va au bateau avalant (descendant le courant) sur les rivières.	RGP, art. A.4241-53-8 — passage étroit (priorité à l'avalant)	https://www.legifrance.gouv.fr/codes/section_lc/LEGITEXT000023086525/LEGISCTA000027232795/		
q-fr-rgp-71-3a9769ce	fr	regles_route	rule_mc	affirmative	Sur une rivière à courant, lorsqu'un montant et un avalant se rencontrent, qui est prioritaire ?	L'avalant (qui descend le courant) | Le montant (qui remonte le courant) | Le plus grand des deux bateaux	A	L'avalant (qui descend le courant) est prioritaire car il manœuvre moins bien ; le montant lui laisse la route et le bord voulu.	RGP, art. A.4241-53-6 §2 — priorité de l'avalant	https://www.legifrance.gouv.fr/codes/section_lc/LEGITEXT000023086525/LEGISCTA000027232795/		
q-fr-rgp-72-17ebcbcb	fr	regles_route	rule_mc	affirmative	Sur un plan d'eau sans courant, deux bateaux à moteur se rencontrent face à face. Que font-ils ?	Chacun vient sur tribord | Chacun vient sur bâbord | Ils s'arrêtent tous les deux	A	Chacun vient sur tribord (sa droite) pour se croiser bâbord sur bâbord.	RGP, art. A.4241-53-6 §1 — rencontre (chacun sur tribord)	https://www.legifrance.gouv.fr/codes/section_lc/LEGITEXT000023086525/LEGISCTA000027232795/		
q-fr-rgp-73-4a58db0b	fr	regles_route	rule_mc	affirmative	En navigation intérieure, de quel côté un bateau en dépasse-t-il normalement un autre ?	Par bâbord (à gauche) du bateau rattrapé | Toujours par tribord | En le serrant de très près	A	En principe par bâbord (la gauche) du bateau rattrapé, après s'être assuré que la manœuvre est sans danger ; le rattrapant s'écarte du rattrapé.	RGP, art. A.4241-53-11 §1 — dépassement par bâbord	https://www.legifrance.gouv.fr/codes/section_lc/LEGITEXT000023086525/LEGISCTA000027232795/		
q-fr-division245-114-3818cbe1	fr	securite	rule_mc	affirmative	Cet arrêté s'applique notamment aux bateaux dont la longueur de coque est comprise dans quel intervalle ?	Supérieure ou égale à 2,50 mètres et inférieure à 20 mètres | Supérieure ou égale à 5 mètres et inférieure à 24 mètres | Inférieure à 2,50 mètres uniquement	A	Le texte s'applique aux bateaux d'une longueur de coque supérieure ou égale à 2,50 mètres et inférieure à 20 mètres (et dont le produit longueur × largeur × tirant d'eau est inférieur à 100 mètres cubes).	Division 245, art. 1	https://www.legifrance.gouv.fr/jorf/article_jo/LEGIARTI000032045426		
q-fr-division245-115-a11650b6	fr	securite	rule_mc	affirmative	Pour utiliser un engin à sustentation hydropropulsé sur les eaux intérieures (hors lacs et plans d'eau fermés), quelle condition l'utilisateur doit-il remplir ?	Être titulaire du permis plaisance option eaux intérieures, ou être accompagné par un titulaire de ce permis | Naviguer exclusivement de nuit, avec un feu de repérage allumé | Détenir le permis plaisance option côtière, l'option eaux intérieures n'étant jamais exigée	A	Le texte prévoit qu'en eaux intérieures l'utilisateur est titulaire du permis plaisance option eaux intérieures, ou bien qu'il est accompagné par un titulaire de ce permis. La pratique de nuit est exclue puisque ces engins effectuent une navigation diurne, et l'option eaux intérieures n'est dispensée que sur les lacs et plans d'eau fermés.	Division 245, art. 11	https://www.legifrance.gouv.fr/jorf/article_jo/LEGIARTI000032045436		
q-fr-division245-53-383400b3	fr	securite	rule_mc	affirmative	À bord d'une menue embarcation en eaux intérieures, de quoi chaque personne doit-elle disposer ?	Un équipement individuel de flottabilité | Une combinaison étanche obligatoire | Rien s'il sait nager	A	Chaque personne embarquée doit disposer d'un équipement individuel de flottabilité (brassière / gilet) adapté.	Arrêté du 10 février 2016 (Division 245), art. 5 — EIF par personne (eaux intérieures)	https://www.legifrance.gouv.fr/loda/id/JORFTEXT000032036538/		
q-fr-division245-74-117e80a9	fr	securite	rule_mc	affirmative	Parmi le matériel utile à bord d'une menue embarcation, on doit disposer d'un moyen permettant :	D'assécher le bateau (écope ou pompe) | De mesurer la profondeur du chenal | De recharger la VHF	A	D'assécher le bateau (écope, pompe ou seau) en cas d'entrée d'eau, en plus des équipements individuels de flottabilité.	Arrêté du 10 février 2016 (Division 245), art. 5 — dispositif d'assèchement	https://www.legifrance.gouv.fr/loda/id/JORFTEXT000032036538/		
q-fr-division245-75-ed26a856	fr	securite	rule_mc	affirmative	Pour pouvoir s'arrêter en sécurité à l'écart d'un quai, une embarcation doit disposer :	Une ancre avec sa ligne de mouillage | Un second moteur | Un radeau de survie	A	D'un moyen de mouillage adapté (une ancre avec sa ligne) permettant de tenir le bateau.	Arrêté du 10 février 2016 (Division 245), art. 6 — ligne de mouillage	https://www.legifrance.gouv.fr/loda/id/JORFTEXT000032036538/		
