id	lang	theme	kind	polarity	stem	choices	correct	explanation	source_ref	source_url	source_as_of	image
q-rnl-it-rnlart84-484a2a91-117f6ecd	it	eaux_frontalieres	frontiere_mc	affirmative	Riguardo all'ordine di accesso agli impianti d'approdo, quale affermazione è corretta?	I passeggeri che si imbarcano possono accedere solo dopo che i passeggeri che sbarcano l'hanno lasciato, salvo impianti con entrate e uscite indipendenti | I passeggeri che si imbarcano hanno sempre la precedenza su quelli che sbarcano | Nessun passeggero può salire o scendere senza che la nave sia spenta	A	Secondo il RNL art. 84 par. 4, chi si imbarca accede solo dopo che sono sbarcati gli altri, salvo impianti con entrate e uscite indipendenti.	RNL art. 84	https://www.fedlex.admin.ch/eli/cc/1978/1994_1993_1993/fr	2019-06-01	
q-rnl-it-rnlart84-484a2a91-f0a2117e	it	eaux_frontalieres	frontiere_mc	affirmative	Dove sono permessi l'imbarco e lo sbarco dei passeggeri?	Solo alle installazioni autorizzate a quest'uopo dall'autorità competente | In qualsiasi punto della riva ritenuto sicuro dal conduttore | Ovunque, purché la nave proceda a velocità ridotta	A	Secondo il RNL art. 84 par. 1, imbarco e sbarco sono permessi solo alle installazioni autorizzate dall'autorità competente.	RNL art. 84	https://www.fedlex.admin.ch/eli/cc/1978/1994_1993_1993/fr	2019-06-01	
q-rnl-it-rnlart86a-74856c53-bd989238	it	eaux_frontalieres	frontiere_mc	affirmative	A quali navi si applicano esclusivamente gli obblighi relativi all'apparecchio radar e all'indicatore di velocità di virata?	Alle navi che effettuano corse internazionali | A tutte le navi passeggeri senza eccezioni | Soltanto alle navi con equipaggio di una sola persona	A	Secondo il RNL art. 86a par. 2, le prescrizioni su radar e indicatore di virata si applicano solo alle navi che effettuano corse internazionali.	RNL art. 86a	https://www.fedlex.admin.ch/eli/cc/1978/1994_1993_1993/fr	2019-06-01	
q-rnl-it-rnlart86f-66bd3178-8e020fbc	it	eaux_frontalieres	frontiere_mc	affirmative	Quali requisiti devono soddisfare i mezzi di salvataggio collettivi pneumatici a bordo delle navi passeggeri?	Constare di almeno due camere d'aria separate | Gonfiarsi esclusivamente in modo automatico, mai a mano | Essere costituiti da un'unica camera d'aria rinforzata	A	Secondo il RNL art. 86f par. 3 lett. a, i mezzi pneumatici devono constare di almeno due camere d'aria separate.	RNL art. 86f	https://www.fedlex.admin.ch/eli/cc/1978/1994_1993_1993/fr	2019-06-01	
q-rnl-it-rnlart86f-66bd3178-c2f89110	it	eaux_frontalieres	frontiere_mc	affirmative	Quale spinta idrostatica minima per persona, in acqua dolce, devono avere i mezzi di salvataggio collettivi a bordo di una nave passeggeri?	Almeno 750 N per persona | Almeno 75 N per persona | Almeno 100 N per persona	A	Secondo il RNL art. 86f par. 2 lett. b, devono avere una spinta idrostatica di almeno 750 N per persona in acqua dolce.	RNL art. 86f	https://www.fedlex.admin.ch/eli/cc/1978/1994_1993_1993/fr	2019-06-01	
q-oni-it-oniart123-27b61473-30f7aa27	it	lois	rule_mc	affirmative	In base all'art. 123 ONI, nel caso di impianti per carburanti volatili, dove devono giungere le tubazioni di riempimento?	Al ponte o fuori bordo. | Direttamente nel compartimento delle macchine. | Nella sentina, sotto la linea di galleggiamento.	A	L'art. 123 cpv. 6 lett. b ONI prescrive che le tubazioni di riempimento giungano al ponte o fuori bordo.	ONI art. 123	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-it-oniart123-27b61473-5f821af7	it	lois	rule_mc	affirmative	Secondo l'art. 123 ONI, come devono essere i serbatoi per il carburante a bordo?	Isolati, fissati solidamente e, se necessario, muniti di paratie frangiflutti. | Liberi di muoversi nello scafo per compensare il rollio. | Privi di raccordi accessibili per ragioni di sicurezza.	A	L'art. 123 cpv. 2 ONI richiede serbatoi isolati, fissati solidamente e, se necessario, con paratie frangiflutti.	ONI art. 123	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-it-oniart134-018ae4b2-4b0fd991	it	lois	rule_mc	affirmative	In base all'art. 134 ONI, su quali natanti motorizzati deve trovarsi, oltre ai mezzi di salvataggio, anche un salvagente con sagola di lancio galleggiante di almeno 10 m?	Sulle imbarcazioni da diporto e sportive motorizzate con potenza di propulsione superiore a 30 kW. | Su tutti i battelli a remi senza eccezioni. | Solo sui battelli a vela con superficie velica inferiore a 15 m2.	A	L'art. 134 cpv. 5 ONI richiede tale salvagente sulle imbarcazioni motorizzate con potenza superiore a 30 kW (e sui velieri oltre 15 m2).	ONI art. 134	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-it-oniart134-018ae4b2-bb23949a	it	lois	rule_mc	affirmative	Secondo l'art. 134 ONI, quale spinta idrostatica minima devono avere i mezzi di salvataggio individuali?	Almeno 75 N. | Almeno 750 N. | Almeno 100 N.	A	L'art. 134 cpv. 2 ONI fissa la spinta idrostatica dei mezzi di salvataggio individuali ad almeno 75 N.	ONI art. 134	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-it-oniart143a-bffebba6-34b0a04e	it	lois	rule_mc	affirmative	Secondo l'art. 143a ONI, quale altezza metacentrica minima deve avere il battello per il trasporto di merci pronto all'esercizio e a pieno carico?	Non inferiore a 1,00 m. | Non inferiore a 0,50 m. | Non inferiore a 2,50 m.	A	L'art. 143a cpv. 2 ONI prescrive un'altezza metacentrica non inferiore a 1,00 m.	ONI art. 143a	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-it-oniart143a-bffebba6-a88ccf51	it	lois	rule_mc	negative	In base all'art. 143a ONI, quale delle seguenti affermazioni sulla prova di stabilità NON è corretta?	L'angolo d'inclinazione trasversale a pieno carico con i carichi esterni indicati può superare liberamente i 15 gradi. | La stabilità è comprovata se l'angolo d'inclinazione trasversale non supera 5 gradi. | Per i momenti di sbandamento deve valere una pressione laterale del vento di 0,25 kN/m2.	A	L'art. 143a cpv. 2 ONI limita a 5 gradi l'angolo d'inclinazione, quindi i 15 gradi non sono ammessi.	ONI art. 143a	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-it-oniart146-0f36b80c-00fafb36	it	lois	rule_mc	affirmative	Secondo l'art. 146 ONI, di quante paratie devono disporre almeno i battelli per il trasporto di merci?	Almeno una paratia di collisione e due paratie per il compartimento delle macchine. | Almeno cinque paratie stagne lungo tutto lo scafo. | Nessuna paratia, salvo richiesta dell'autorità.	A	L'art. 146 cpv. 2 ONI prescrive almeno una paratia di collisione e due paratie per il compartimento delle macchine.	ONI art. 146	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-it-oniart146-0f36b80c-cc02452f	it	lois	rule_mc	negative	In base all'art. 146 ONI, quale affermazione sulla paratia di collisione NON è corretta?	La paratia di collisione può avere porte e boccaporti per facilitare il passaggio. | La paratia di collisione deve essere stagna e andare da sponda a sponda. | La paratia di collisione deve estendersi dal fondo del natante al ponte.	A	L'art. 146 cpv. 5 ONI vieta porte, boccaporti, passi d'uomo o altre aperture nella paratia di collisione.	ONI art. 146	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-it-oniart148-b10213bd-7057f7fd	it	lois	rule_mc	affirmative	In base all'art. 148 ONI, quale obbligo hanno le imprese che gestiscono battelli per il trasporto di merci utilizzati principalmente per oltre 12 persone?	Devono disporre di un piano d'emergenza per mettere tempestivamente in sicurezza le persone a bordo. | Devono rinunciare a trasportare qualsiasi merce a bordo. | Sono esonerate da qualsiasi misura di sicurezza per i passeggeri.	A	L'art. 148 cpv. 5 ONI impone a tali imprese di disporre di un piano d'emergenza per la messa in sicurezza delle persone a bordo.	ONI art. 148	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-it-oniart148-b10213bd-ea30eb1f	it	lois	rule_mc	affirmative	Secondo l'art. 148 ONI, quali disposizioni si applicano alla costruzione e all'attrezzatura dei battelli per passeggeri?	Le disposizioni dell'ordinanza del 14 marzo 1994. | Esclusivamente le norme tecniche della direttiva UE sulle imbarcazioni da diporto. | Nessuna disposizione specifica oltre alle regole generali di navigazione.	A	L'art. 148 cpv. 1 ONI rinvia alle disposizioni dell'ordinanza del 14 marzo 1994 per i battelli per passeggeri.	ONI art. 148	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-it-oniart148g-b68ea8e2-0144e088	it	lois	rule_mc	affirmative	In base all'art. 148g ONI, in quale lingua deve essere fornita alle autorità competenti la documentazione necessaria alla valutazione di un'imbarcazione sportiva?	In una lingua ufficiale svizzera o in inglese. | Esclusivamente nella lingua del Paese di fabbricazione dell'imbarcazione. | Solo in francese o in tedesco, mai in inglese.	A	L'art. 148g cpv. 6 ONI richiede la documentazione in una lingua ufficiale svizzera o in inglese.	ONI art. 148g	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-it-oniart148g-b68ea8e2-810c5d20	it	lois	rule_mc	affirmative	Secondo l'art. 148g ONI, come viene gestito l'obbligo di apporre la marcatura CE sulle imbarcazioni sportive?	L'obbligo di apporre la marcatura CE non viene applicato, ma se è già stata apposta secondo le prescrizioni UE può essere mantenuta. | La marcatura CE è obbligatoria su tutte le imbarcazioni sportive immesse in commercio in Svizzera. | La marcatura CE già apposta secondo le prescrizioni UE deve essere obbligatoriamente rimossa.	A	L'art. 148g cpv. 2 ONI stabilisce che l'obbligo di marcatura CE non si applica, ma una CE già apposta secondo l'UE può essere mantenuta.	ONI art. 148g	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-it-oniart150-a2b201a5-6f3369bd	it	lois	rule_mc	affirmative	In base all'art. 150 ONI, per rinunciare a un marinaio su battelli con capacità di carico inferiore a 350 t in buona visibilità diurna, quale durata massima di navigazione tra partenza e arrivo è ammessa?	Non più di 45 minuti. | Non più di 90 minuti. | Non più di 30 minuti.	A	L'art. 150 cpv. 4 lett. b ONI fissa a 45 minuti il tempo massimo di navigazione tra partenza e arrivo.	ONI art. 150	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-it-oniart150-a2b201a5-ef579645	it	lois	rule_mc	affirmative	Secondo l'art. 150 ONI, di norma quanti marinai compongono l'equipaggio di un battello motorizzato per il trasporto di merci con capacità di carico oltre 1000 t?	2 marinai. | 1 marinaio. | 3 marinai.	A	L'art. 150 cpv. 2 lett. a ONI prevede 2 marinai per i battelli motorizzati oltre 1000 t di capacità di carico.	ONI art. 150	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-it-oniart163-7b811adf-07e76332	it	lois	rule_mc	affirmative	In base all'art. 163 ONI, in quale caso l'autorità competente può autorizzare il traino simultaneo di più di due sciatori nautici?	In determinati settori a scopo di allenamento. | Ovunque sul lago durante il fine settimana. | Soltanto di notte e con buona visibilità.	A	L'art. 163 cpv. 1 lett. b ONI consente in determinati settori a scopo di allenamento il traino di più di due sciatori.	ONI art. 163	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-it-oniart163-7b811adf-86aeabf8	it	lois	rule_mc	affirmative	Secondo l'art. 163 ONI, quale condizione vale per le deroghe non espressamente elencate nel capoverso 1?	Possono essere consentite soltanto con l'accordo dell'Ufficio federale dei trasporti. | Possono essere decise autonomamente dal conduttore del natante. | Sono sempre vietate in qualsiasi circostanza.	A	L'art. 163 cpv. 3 ONI subordina le altre deroghe all'accordo dell'Ufficio federale dei trasporti.	ONI art. 163	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-matelotagewpit-matelotagegassadamantepré-0ee8958e	it	matelotage	matelotage_mc	affirmative	In base al testo, quali affermazioni sulla gassa d'amante sono corrette?	Può essere eseguita velocemente anche con una sola mano. | Può essere sciolta facilmente anche quando il cavo è bagnato. | È il nodo che meglio di ogni altro preserva la resistenza iniziale del cavo quando se ne uniscono due.	A,B	Secondo Matelotage — Gassa d'amante : Présentation, la gassa si esegue anche con una mano e si scioglie facilmente da bagnata, mentre per unire due cime altri nodi ne preservano meglio la resistenza.	Matelotage — Gassa d'amante : Présentation	https://it.wikipedia.org/wiki/Gassa_d'amante	144152286	
q-matelotagewpit-matelotagegassadamantepré-1bf63ce9	it	matelotage	matelotage_mc	negative	Quale affermazione sulla gassa d'amante usata in arrampicata NON è corretta secondo il testo?	In arrampicata si utilizza sempre una gassa d'amante semplice. | Ha la tendenza ad allentarsi e slegarsi quando è scarica e agitata. | È facile da slegare anche dopo essere stata caricata e stretta da una caduta.	A	Secondo Matelotage — Gassa d'amante : Présentation, proprio per la tendenza ad allentarsi da scarica, in arrampicata non viene mai usata la gassa d'amante semplice.	Matelotage — Gassa d'amante : Présentation	https://it.wikipedia.org/wiki/Gassa_d'amante	144152286	
q-matelotagewpit-matelotagegassadamantepré-8714e56e	it	matelotage	matelotage_mc	affirmative	Secondo il testo, quale caratteristica contraddistingue la gassa d'amante?	È un nodo ad occhiello che non è scorsoio. | È un nodo scorsoio che si stringe progressivamente sotto carico. | È un nodo bloccante che non può mai essere sciolto.	A	Secondo Matelotage — Gassa d'amante : Présentation, la gassa è un nodo ad occhiello, non scorsoio, che non si stringe mai troppo.	Matelotage — Gassa d'amante : Présentation	https://it.wikipedia.org/wiki/Gassa_d'amante	144152286	
q-matelotagewpit-matelotagenodobarcaiolopr-45c31569	it	matelotage	matelotage_mc	affirmative	Secondo il testo, quale affermazione descrive correttamente la natura del nodo barcaiolo?	È un nodo bloccante usato per fissare una corda a un punto di ancoraggio. | È uno strumento di assicurazione dinamica che permette lo scorrimento dei due capi. | È un nodo ad occhiello che non si stringe mai troppo.	A	Secondo Matelotage — Nodo barcaiolo : Présentation, il barcaiolo è un nodo bloccante usato per fissare una corda a un punto di ancoraggio, mentre lo scorrimento dinamico è proprio del mezzo barcaiolo.	Matelotage — Nodo barcaiolo : Présentation	https://it.wikipedia.org/wiki/Nodo_barcaiolo	150576297	
q-matelotagewpit-matelotagenodobarcaiolopr-7ca72ad2	it	matelotage	matelotage_mc	negative	Quale affermazione sul nodo barcaiolo NON è corretta secondo il testo?	Il mezzo barcaiolo è un nodo bloccante identico al barcaiolo. | In nautica è anche noto come nodo parlato. | In ambito scout viene chiamato nodo paletto.	A	Secondo Matelotage — Nodo barcaiolo : Présentation, il mezzo barcaiolo non è un nodo bloccante bensì uno strumento di assicurazione dinamica, perciò non va confuso con il barcaiolo.	Matelotage — Nodo barcaiolo : Présentation	https://it.wikipedia.org/wiki/Nodo_barcaiolo	150576297	
q-matelotagewpit-matelotagenodobarcaiolopr-877b71f1	it	matelotage	matelotage_mc	affirmative	In base al testo, quali sono caratteristiche del nodo barcaiolo?	È di facile e rapida esecuzione. | Può essere sciolto anche se la corda è bagnata o ha subito forte trazione. | Una volta eseguito non consente più di variare la distanza dal punto di ancoraggio.	A,B	Secondo Matelotage — Nodo barcaiolo : Présentation, il barcaiolo è facile e rapido, si scioglie anche bagnato o dopo forte trazione, e permette di variare la distanza senza scioglierlo.	Matelotage — Nodo barcaiolo : Présentation	https://it.wikipedia.org/wiki/Nodo_barcaiolo	150576297	
q-oni-it-oniart146a-66b77936-da5c9e8a	it	matelotage	matelotage_mc	affirmative	In base all'articolo, quali affermazioni sulla riduzione di peso dell'ancora di prua sono corrette?	Sui laghi è ammessa una riduzione massima del 50 per cento se il peso era stato calcolato per acque correnti. | L'autorità competente può richiedere l'allungamento della catena dell'ancora. | È ammessa la somma di più riduzioni di peso usando ancore ad alta tenuta.	A,B	Secondo ONI art. 146a cpv. 2, è ammessa una riduzione massima del 50% sui laghi e l'autorità può allungare la catena, ma non è ammessa la somma di più riduzioni con ancore ad alta tenuta.	ONI art. 146a	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-it-oniart146a-66b77936-db085d54	it	matelotage	matelotage_mc	affirmative	Secondo l'articolo, a cosa devono corrispondere il numero e il peso delle ancore nonché diametro e lunghezza della catena?	Alle prescrizioni di una società di classificazione riconosciuta dall'Ufficio federale dei trasporti. | Alle preferenze del costruttore del natante. | Alle norme valide unicamente per le acque correnti.	A	Secondo ONI art. 146a cpv. 1, tali elementi devono corrispondere alle prescrizioni di una società di classificazione riconosciuta dall'UFT.	ONI art. 146a	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-it-oniart146a-66b77936-db846803	it	matelotage	matelotage_mc	negative	Quale affermazione sull'estremità della catena dell'ancora NON è corretta secondo l'articolo?	Può rimanere libera e non fissata allo scafo. | Deve essere saldamente fissata allo scafo del natante. | Il suo fissaggio allo scafo è un requisito previsto dall'articolo.	A	Secondo ONI art. 146a cpv. 3, l'estremità della catena dell'ancora deve essere saldamente fissata allo scafo del natante.	ONI art. 146a	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-meteowpit-météofavonioformazione-da71309-21b0f627	it	meteorologie	meteo_mc	affirmative	Secondo il testo, quali sono le caratteristiche del vento di favonio (Föhn) quando arriva a valle sul versante sottovento?	È un vento caldo e secco, a volte tempestoso, che favorisce giornate soleggiate | È un vento freddo e umido che porta nebbia persistente | È un vento debole e fresco che non incide sulle temperature	A	Secondo «Météo — Favonio : Formazione», l'aria ricade a valle più calda e secca, dando origine a un vento caldo a volte tempestoso che favorisce giornate soleggiate.	Météo — Favonio : Formazione	https://it.wikipedia.org/wiki/Favonio	148341109	
q-meteowpit-météofavonioformazione-da71309-a792d872	it	meteorologie	meteo_mc	affirmative	Cosa accade alla corrente d'aria mentre scende sul versante opposto sottovento?	Si scalda per compressione adiabatica, di circa 10 °C ogni 1000 m in discesa | Si raffredda per espansione, di circa 10 °C ogni 1000 m in discesa | Mantiene una temperatura costante perché non perde più umidità	A	Secondo «Météo — Favonio : Formazione», nella discesa l'aria si scalda per compressione adiabatica secondo il gradiente adiabatico secco, di circa 10 °C ogni 1000 m.	Météo — Favonio : Formazione	https://it.wikipedia.org/wiki/Favonio	148341109	
q-meteowpit-météofavonioformazione-da71309-be6be58d	it	meteorologie	meteo_mc	affirmative	Cosa si forma sul versante sopravento secondo il testo?	Lo Stau, creato dalle correnti umide ascendenti, con nubi, pioggia e neve | Un cielo sereno e soleggiato con aria secca | Un vento caldo e secco discendente	A	Secondo «Météo — Favonio : Formazione», dal versante sopravento si ha lo Stau, creato dalle correnti umide ascendenti che causano nubi, pioggia e neve.	Météo — Favonio : Formazione	https://it.wikipedia.org/wiki/Favonio	148341109	
q-meteowpit-météofavoniosvizzera-25cabf16-0c983688	it	meteorologie	meteo_mc	affirmative	Quale conseguenza ebbero, dal XV secolo, gli incendi provocati o alimentati dal favonio a Glarona, Altdorf e Meiringen?	Portarono a creare norme e istituzioni di polizia edilizia e del fuoco | Portarono all'abbandono definitivo di quei villaggi | Portarono al divieto totale di navigazione sui laghi	A	Secondo «Météo — Favonio : Svizzera», gli incendi a Glarona, Altdorf e Meiringen portarono dal XV secolo a creare norme e istituzioni di polizia edilizia e del fuoco.	Météo — Favonio : Svizzera	https://it.wikipedia.org/wiki/Favonio	148341109	
q-meteowpit-météofavoniosvizzera-25cabf16-6bdabd3f	it	meteorologie	meteo_mc	affirmative	Secondo il testo, quale minaccia rappresentavano un tempo in Svizzera le tempeste dovute al favonio?	Una minaccia per la navigazione, ad esempio lungo i laghi di Uri e Walenstadt | Una minaccia per la produzione agricola di pianura | Una minaccia per le linee ferroviarie di montagna	A	Secondo «Météo — Favonio : Svizzera», le tempeste dovute al favonio costituivano una minaccia per la navigazione lungo i laghi di Uri e Walenstadt.	Météo — Favonio : Svizzera	https://it.wikipedia.org/wiki/Favonio	148341109	
q-meteowpit-météofavoniosvizzera-25cabf16-a1eeeca6	it	meteorologie	meteo_mc	affirmative	Perché villaggi come Sisikon e Quarten erano costretti a mantenere una certa autarchia?	Perché erano raggiungibili solo per via lacustre | Perché erano isolati da frequenti valanghe | Perché non disponevano di alcun porto	A	Secondo «Météo — Favonio : Svizzera», Sisikon e Quarten erano raggiungibili solo per via lacustre, e dovevano quindi mantenere una certa autarchia.	Météo — Favonio : Svizzera	https://it.wikipedia.org/wiki/Favonio	148341109	
q-meteowpit-météofavonioventianaloghi-76dc-ad4384a7	it	meteorologie	meteo_mc	affirmative	Secondo il testo, con quale nome è noto in Argentina lo stesso fenomeno del favonio?	Zonda | Chinook | Halny	A	Secondo «Météo — Favonio : Venti analoghi», in Argentina il fenomeno è noto come zonda.	Météo — Favonio : Venti analoghi	https://it.wikipedia.org/wiki/Favonio	148341109	
q-meteowpit-météofavonioventianaloghi-76dc-cf83516a	it	meteorologie	meteo_mc	negative	Quale affermazione NON è corretta secondo il testo sui nomi assunti dal fenomeno nel mondo?	In Nuova Zelanda, a Christchurch, è chiamato halny | In Israele è chiamato sharav o hamsin | Nella California del Sud è noto come «venti di Santa Ana»	A	Secondo «Météo — Favonio : Venti analoghi», a Christchurch in Nuova Zelanda è chiamato Nor'wester, mentre halny è il nome usato nei Carpazi.	Météo — Favonio : Venti analoghi	https://it.wikipedia.org/wiki/Favonio	148341109	
q-meteowpit-météofavonioventianaloghi-76dc-dc92cf84	it	meteorologie	meteo_mc	affirmative	Come viene chiamato il fenomeno analogo al favonio sulle Montagne Rocciose?	Chinook | Sharav | Nor'wester	A	Secondo «Météo — Favonio : Venti analoghi», sulle Montagne Rocciose il fenomeno è chiamato chinook.	Météo — Favonio : Venti analoghi	https://it.wikipedia.org/wiki/Favonio	148341109	
q-meteowpit-météoventodicadutacaratteristi-1d722287	it	meteorologie	meteo_mc	affirmative	Cosa afferma il testo riguardo all'effetto del vento prima che superi la catena montuosa?	Non incide sulle temperature, se non in base alla natura della massa d'aria a cui è associato | Provoca sempre un brusco aumento delle temperature | Determina un raffreddamento immediato delle valli sottovento	A	Secondo «Météo — Vento di caduta : Caratteristiche», prima di superare la catena montuosa il vento non incide sulle temperature, se non in base alla natura della massa d'aria associata.	Météo — Vento di caduta : Caratteristiche	https://it.wikipedia.org/wiki/Vento_di_caduta	148043215	
