id	lang	theme	kind	polarity	stem	choices	correct	explanation	source_ref	source_url	source_as_of	image
q-oni-de-oniart143a-2b95f4ff-98c15c02	de	lois	rule_mc	affirmative	Welchen Wert darf die metazentrische Höhe des betriebsbereiten, beladenen Schiffes nicht unterschreiten?	1,00 m. | 0,25 m. | 5,00 m.	A	Nach ONI Art. 143a Abs. 2 darf die metazentrische Höhe 1,00 m nicht unterschreiten.	ONI art. 143a	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-de-oniart144-f8acab15-209beeb7	de	lois	rule_mc	affirmative	Wie gross ist der Freibord eines Güterschiffs mit festem, durchgehendem Deck ohne Decksprung und ohne Aufbauten in Zone 2?	30 cm. | 15 cm. | 100 cm.	A	Nach ONI Art. 144 Abs. 2 Bst. a beträgt der Freibord für Zone 2 bei solchen Schiffen 30 cm.	ONI art. 144	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-de-oniart144-f8acab15-84fb7cfe	de	lois	rule_mc	affirmative	Welche Lastannahme ist für die krängenden Momente bei der Freibordberechnung vorgesehen?	Ein seitlicher Winddruck von 0,25 kN/m². | Ein seitlicher Winddruck von 2,5 kN/m². | Ein seitlicher Winddruck von 0,05 kN/m².	A	Nach ONI Art. 144 Abs. 7 Bst. a ist ein seitlicher Winddruck von 0,25 kN/m² anzusetzen.	ONI art. 144	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-de-oniart146-3d8b5ade-c7c82446	de	lois	rule_mc	affirmative	Welche Anforderung gilt für das Kollisionsschott?	Es muss wasserdicht sein, von Bordwand zu Bordwand reichen und darf keine Türen oder Öffnungen enthalten. | Es darf mit verschliessbaren wasserdichten Türen versehen sein. | Es muss nur bis zur halben Schiffshöhe geführt werden.	A	Nach ONI Art. 146 Abs. 5 muss das Kollisionsschott wasserdicht von Bordwand zu Bordwand reichen und ohne Öffnungen sein.	ONI art. 146	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-de-oniart146-3d8b5ade-fa3be72e	de	lois	rule_mc	affirmative	Mit welchen Schotten müssen Güterschiffe nach diesem Artikel mindestens versehen sein?	Mit einem Kollisionsschott und zwei Maschinenraumschotten. | Mit zwei Kollisionsschotten und einem Maschinenraumschott. | Mit einem einzigen Kollisionsschott und keinem Maschinenraumschott.	A	Nach ONI Art. 146 Abs. 2 sind mindestens ein Kollisionsschott und zwei Maschinenraumschotten erforderlich.	ONI art. 146	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-de-oniart148g-51d988c7-1a160fbf	de	lois	rule_mc	affirmative	In welcher Sprache sind den zuständigen Behörden die Unterlagen vorzulegen?	In einer schweizerischen Amtssprache oder in Englisch. | Ausschliesslich in Deutsch. | In einer beliebigen EU-Amtssprache.	A	Nach ONI Art. 148g Abs. 6 sind die Unterlagen in einer schweizerischen Amtssprache oder in Englisch vorzulegen.	ONI art. 148g	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-de-oniart148g-51d988c7-3b86dd03	de	lois	rule_mc	affirmative	Welche Aussage zur CE-Kennzeichnung von Sportbooten trifft nach diesem Artikel zu?	Die Pflicht zum Anbringen der CE-Kennzeichnung gilt nicht; eine bereits vorschriftsgemäss angebrachte darf belassen werden. | Die CE-Kennzeichnung muss zwingend an jedem Sportboot angebracht werden. | Eine bereits angebrachte CE-Kennzeichnung muss vor Inverkehrbringen entfernt werden.	A	Nach ONI Art. 148g Abs. 2 besteht keine CE-Kennzeichnungspflicht, eine bereits angebrachte darf belassen werden.	ONI art. 148g	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-de-oniart150-7991254d-7b0b0a46	de	lois	rule_mc	negative	Welche Bedingung muss für die Verminderung der Besatzung um einen Matrosen NICHT erfüllt sein?	Die Fahrzeit zwischen Abgangs- und Zielort darf höchstens 90 Minuten betragen. | Das Schiff hat eine Tragfähigkeit von weniger als 350 t und es herrschen gute Sichtverhältnisse bei Tag. | Im Steuerstand befindet sich ein betriebsbereites Funkgerät mit ständigem Kontakt zu einer Landstelle.	A	Nach ONI Art. 150 Abs. 4 Bst. b darf die Fahrzeit höchstens 45 Minuten, nicht 90 Minuten, betragen.	ONI art. 150	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-de-oniart150-7991254d-a24f2a97	de	lois	rule_mc	affirmative	Wie gross ist in der Regel die Besatzung eines Güterschiffs mit Maschinenantrieb und einer Tragfähigkeit bis 1000 t?	1 Matrose. | 2 Matrosen. | 3 Matrosen.	A	Nach ONI Art. 150 Abs. 2 Bst. a beträgt die Besatzung bei einer Tragfähigkeit bis 1000 t in der Regel 1 Matrose.	ONI art. 150	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-de-oniart40c-8ee7753a-37d99d93	de	lois	rule_mc	affirmative	Ab welchem tieferen Messwert gilt bei Führern eines motorisierten Schiffs die Angetrunkenheit als erwiesen (mit unterschriftlicher Anerkennung)?	Bei 0,25 mg/l und mehr, aber weniger als 0,40 mg/l. | Bei 0,25 mg/l und mehr, aber weniger als 0,55 mg/l. | Bei 0,05 mg/l und mehr, aber weniger als 0,40 mg/l.	A	Nach ONI Art. 40c Abs. 5 Bst. a gilt bei motorisierten Schiffen der Bereich 0,25 bis unter 0,40 mg/l.	ONI art. 40c	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-de-oniart40c-8ee7753a-c4c766d5	de	lois	rule_mc	affirmative	Wann darf die Atemalkoholprobe mit einem Testgerät durchgeführt werden?	Frühestens 20 Minuten nach dem Trinkende oder nach einer Mundspülung gemäss Herstellerangaben. | Frühestens 60 Minuten nach dem Trinkende, ohne Ausnahme. | Sofort, sobald die kontrollierte Person das Trinken beendet hat.	A	Nach ONI Art. 40c Abs. 1 ist die Probe frühestens 20 Minuten nach Trinkende oder nach einer Mundspülung zulässig.	ONI art. 40c	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-de-oniart91a-e93d0fd1-03b92a7d	de	lois	rule_mc	affirmative	Welche Voraussetzungen muss der Antragsteller beim Erwerb des schweizerischen Ausweises erfüllen?	Die medizinischen Voraussetzungen nach Art. 82 sowie das Mindestalter für die jeweilige Kategorie. | Eine erneute theoretische und praktische Prüfung in allen Fällen. | Ausschliesslich den Nachweis eines Wohnsitzes im Ausstellerstaat.	A	Nach ONI Art. 91a Abs. 4 muss der Antragsteller die medizinischen Voraussetzungen nach Art. 82 und das Mindestalter erfüllen.	ONI art. 91a	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-de-oniart91a-e93d0fd1-d01042a2	de	lois	rule_mc	affirmative	Wer benötigt nach diesem Artikel einen schweizerischen Führerausweis?	Personen, die seit mehr als zwölf Monaten in der Schweiz Wohnsitz haben. | Alle Touristen, die ein Schiff für einen Tag mieten. | Personen, die seit mehr als drei Monaten in der Schweiz Wohnsitz haben.	A	Nach ONI Art. 91a Abs. 1 Bst. a benötigen Personen mit Wohnsitz in der Schweiz seit mehr als zwölf Monaten einen schweizerischen Ausweis.	ONI art. 91a	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-matelotagewpde-matelotagekreuzknotennach-2d2fde10	de	matelotage	matelotage_mc	affirmative	Welche Aussagen zum Kreuzknoten treffen gemäss dem Text zu?	Beim Verbinden von Leinen ungleicher Stärke neigt er zum Kippen in den Ankerstich | Statt seiner sollte ein Schotstek verwendet werden | Nach Belastung lässt er sich stets mühelos von Hand lösen	A,B	Matelotage — Kreuzknoten : Nachteile nennt das Kippen in den Ankerstich, empfiehlt den Schotstek und weist darauf hin, dass er sich oft nur mit Werkzeug lösen lässt.	Matelotage — Kreuzknoten : Nachteile	https://de.wikipedia.org/wiki/Kreuzknoten	265196307	
q-matelotagewpde-matelotagekreuzknotennach-5a8260a8	de	matelotage	matelotage_mc	affirmative	Aus welchem Dokument wurde der Kreuzknoten aufgrund von Sicherheitsbedenken gestrichen?	Aus der Feuerwehr-Dienstvorschrift | Aus dem Ashley-Buch der Knoten | Aus der Berufsfischerei-Verordnung	A	Laut Matelotage — Kreuzknoten : Nachteile wurde der Kreuzknoten aus der Feuerwehr-Dienstvorschrift gestrichen.	Matelotage — Kreuzknoten : Nachteile	https://de.wikipedia.org/wiki/Kreuzknoten	265196307	
q-matelotagewpde-matelotagekreuzknotennach-71c5feee	de	matelotage	matelotage_mc	affirmative	Was sagt das Ashley-Buch der Knoten über den Kreuzknoten als Verbindungsknoten?	Er sollte unter keinen Umständen zum Verbinden von Seilen verwendet werden | Er ist der sicherste Knoten zum Zusammenbinden zweier Enden | Er kippt bei Seilen mit ungleichem Durchmesser besonders selten um	A	Matelotage — Kreuzknoten : Nachteile zitiert Ashley, wonach er unter keinen Umständen zum Verbinden von Seilen genutzt werden und gemieden werden sollte.	Matelotage — Kreuzknoten : Nachteile	https://de.wikipedia.org/wiki/Kreuzknoten	265196307	
q-matelotagewpde-matelotagekreuzknotenverw-25d2ea30	de	matelotage	matelotage_mc	affirmative	Wie lässt sich der noch nicht belastete Kreuzknoten gemäss dem Text lösen?	Durch Zusammenschieben der Enden oder durch Auseinanderziehen zweier Enden derselben Bucht | Nur mit Hilfe eines Werkzeugs | Ausschliesslich durch Erhitzen des Seils	A	Matelotage — Kreuzknoten : Verwendung beschreibt, dass der unbelastete Knoten durch Zusammenschieben oder Auseinanderziehen der Enden derselben Bucht gelöst werden kann.	Matelotage — Kreuzknoten : Verwendung	https://de.wikipedia.org/wiki/Kreuzknoten	265196307	
q-matelotagewpde-matelotagekreuzknotenverw-3a791f2e	de	matelotage	matelotage_mc	affirmative	Welche Angaben zur Knotenfestigkeit des Kreuzknotens stimmen mit dem Text überein?	Sie beträgt etwa 45 % | Bei geschlagenem Polypropylen-Tauwerk liegt sie bei etwa 36 bis 42 % | Bei geflochtenem Polypropylen-Seil erreicht sie rund 90 %	A,B	Matelotage — Kreuzknoten : Verwendung gibt etwa 45 % und bei geschlagenem Polypropylen 36 bis 42 % an, während geflochtenes Polypropylen nur 37 % erreicht.	Matelotage — Kreuzknoten : Verwendung	https://de.wikipedia.org/wiki/Kreuzknoten	265196307	
q-matelotagewpde-matelotagekreuzknotenverw-8d9bffca	de	matelotage	matelotage_mc	affirmative	Wofür eignet sich der Kreuzknoten gemäss dem Text?	Als Bindeknoten zum Verschnüren von Paketen oder Bündeln | Zum Verbinden zweier Kletter- oder Sicherungsseile | Als alleiniger Anseilknoten beim Klettern	A	Matelotage — Kreuzknoten : Verwendung nennt ihn als Bindeknoten für Pakete oder Bündel, hält ihn aber zum Verbinden zweier Seile für ungeeignet.	Matelotage — Kreuzknoten : Verwendung	https://de.wikipedia.org/wiki/Kreuzknoten	265196307	
q-matelotagewpde-matelotagepalstekklettern-392daadb	de	matelotage	matelotage_mc	negative	Welche Aussage zum Palstek beim Klettern ist gemäss dem Text FALSCH?	Nach dem Weltcup 1992 in St. Pölten durfte weiterhin uneingeschränkt mit dem Palstek angeseilt werden | Der Palstek diente bis Anfang der 1970er Jahre als verlässlicher Anseilknoten | Doppelter Palstek und Bulin 1.5 werden zum Anseilen häufig verwendet	A	Matelotage — Palstek : Klettern hält fest, dass nach dem Weltcup 1992 nur noch mit Achterknoten angeseilt werden durfte.	Matelotage — Palstek : Klettern	https://de.wikipedia.org/wiki/Palstek	266678182	
q-matelotagewpde-matelotagepalstekklettern-c49fab21	de	matelotage	matelotage_mc	affirmative	Welches Verhalten zeigt der Palstek gemäss dem Text unter Ringbelastung?	Er öffnet sich bei mehreren ungleich gerichteten Kräften an der Schlaufe bei 1,5 bis 1,6 kN | Er hält jeder Ringbelastung ohne Aufziehen stand | Er wird unter Ringbelastung fester und lässt sich danach nicht mehr lösen	A	Matelotage — Palstek : Klettern nennt das Aufziehen unter Ringbelastung bei 1,5 bis 1,6 kN durch ungleich gerichtete Kräfte an der Schlaufe.	Matelotage — Palstek : Klettern	https://de.wikipedia.org/wiki/Palstek	266678182	
q-matelotagewpde-matelotagepalstekklettern-f7fda93a	de	matelotage	matelotage_mc	affirmative	Welcher Knoten wurde gemäss dem Text als Ersatz für den Palstek zum Anseilen eingeführt?	Der Achterknoten | Der Kreuzknoten | Der Schotstek	A	Matelotage — Palstek : Klettern nennt den Achterknoten als Ersatz, der grosse Festigkeit hat und sich auch unter Ringbelastung nicht öffnet.	Matelotage — Palstek : Klettern	https://de.wikipedia.org/wiki/Palstek	266678182	
q-meteowpde-météobiseprésentation-0e4a3f42-2a472d8d	de	meteorologie	meteo_mc	affirmative	Wo erreicht die Bise ihre grössten Stärken?	Im Genferseeraum, mit Mittelwinden um 60 km/h und Böen über 100 km/h (bise noire). | Am Bodensee, wo sie regelmässig über 8 Beaufort erreicht. | In den Hochalpen, wo sie als warmer Talwind auftritt.	A	Laut Météo — Bise : Présentation erreicht sie wegen der Kanalisierung ihre grössten Stärken im Genferseeraum mit Böen über 100 km/h.	Météo — Bise : Présentation	https://de.wikipedia.org/wiki/Bise	255748921	
q-meteowpde-météobiseprésentation-0e4a3f42-68c55fd0	de	meteorologie	meteo_mc	negative	Welche Aussage zur Bise trifft gemäss dem Text NICHT zu?	Am Bodensee ist die Bise stärker als im Genferseeraum. | Im Sommer bedeutet eine Bisenlage meist schönes Wetter mit kühlen Temperaturen. | Im Winter liegt in niederen Lagen häufig Hochnebel oder starker Dunst.	A	Laut Météo — Bise : Présentation ist die Bise am Bodensee schwächer, nicht stärker als im Genferseeraum.	Météo — Bise : Présentation	https://de.wikipedia.org/wiki/Bise	255748921	
q-meteowpde-météobiseprésentation-0e4a3f42-d1379c18	de	meteorologie	meteo_mc	affirmative	Aus welcher Richtung weht die Bise und welche Eigenschaften hat sie?	Aus Norden, Nordosten oder Osten, schneidend kalt, trocken und aufhellend. | Aus Südwesten, warm, feucht und bewölkungsbringend. | Aus Westen, mild und mit anhaltendem Regen verbunden.	A	Laut Météo — Bise : Présentation weht sie aus Norden, Nordosten oder Osten und ist schneidend kalt, trocken und aufhellend.	Météo — Bise : Présentation	https://de.wikipedia.org/wiki/Bise	255748921	
q-meteowpde-météoföhnföhneffekteangeländes-451a2e5b	de	meteorologie	meteo_mc	affirmative	Welche Auswirkungen haben diese Föhneffekte an Geländestufen?	Auflösung tiefer Wolkenschichten bei deutlich verbesserter Sicht und höheren Temperaturen. | Starke Zunahme der Windgeschwindigkeit auf Sturmstärke. | Bildung dichten Nebels und deutliches Absinken der Temperatur.	A	Laut Météo — Föhn : Föhneffekte an Geländestufen kommt es zur Auflösung tiefer Wolkenschichten bei besserer Sicht und höheren Temperaturen.	Météo — Föhn : Föhneffekte an Geländestufen, Mittelgebirgen	https://de.wikipedia.org/wiki/Föhn	265635909	
q-meteowpde-météoföhnföhneffekteangeländes-6a24fefb	de	meteorologie	meteo_mc	negative	Welche Aussage zu diesen Föhneffekten trifft gemäss dem Text NICHT zu?	Die Windgeschwindigkeit nimmt dabei stark zu. | Die Effekte treten grossräumig auf und sind nicht auf einzelne Täler begrenzt. | Es bildet sich eine starke, aber nur wenige hundert Meter flache Temperaturinversion.	A	Laut Météo — Föhn : Föhneffekte an Geländestufen nimmt die Windgeschwindigkeit nur unwesentlich zu, nicht stark.	Météo — Föhn : Föhneffekte an Geländestufen, Mittelgebirgen	https://de.wikipedia.org/wiki/Föhn	265635909	
