id	lang	theme	kind	polarity	stem	choices	correct	explanation	source_ref	source_url	source_as_of	image
q-rnl-rnlart64-284d0c2c-b1177e2f	en	eaux_frontalieres	frontiere_mc	affirmative	Faced with a vessel unable to manoeuvre that signals its presence, what must every other vessel do?	Keep clear of that vessel | Maintain its course and speed | Overtake it on the starboard side	A	RNL art. 64, para. 1: every vessel must keep clear of a vessel unable to manoeuvre that signals its presence.	RNL art. 64	https://www.fedlex.admin.ch/eli/cc/1978/1994_1993_1993/fr	2019-06-01	
q-rnl-rnlart64-284d0c2c-bf5c412c	en	eaux_frontalieres	frontiere_mc	affirmative	According to the right-of-way rules, which vessel(s) must a sailing vessel give way to?	Passenger vessels having right of way and towed convoys | Cargo vessels | Rowing boats	A,B	According to RNL art. 64, para. 2, the sailing vessel gives way in particular to passenger vessels having right of way, towed convoys and cargo vessels, but not to rowing boats.	RNL art. 64	https://www.fedlex.admin.ch/eli/cc/1978/1994_1993_1993/fr	2019-06-01	
q-rnl-rnlart64-284d0c2c-ecad6807	en	eaux_frontalieres	frontiere_mc	affirmative	When meeting, which vessels must every vessel — apart from priority passenger vessels and towed convoys — keep clear of?	Cargo vessels | Pleasure craft | Sailing sport boats	A	RNL art. 64, para. 2 let. b: it keeps clear of cargo vessels.	RNL art. 64	https://www.fedlex.admin.ch/eli/cc/1978/1994_1993_1993/fr	2019-06-01	
q-rnl-rnlart84-4e300df7-385c5f4f	en	eaux_frontalieres	frontiere_mc	affirmative	According to RNL art. 84, under what conditions are the boarding and disembarking of passengers authorised?	Only at facilities permitted by the competent authority and after the operator has ensured that the vessel is properly moored | At any point on the shore as soon as the vessel slows down | Without mooring if the safety of the passengers appears to be guaranteed	A	RNL art. 84, para. 1, authorises boarding and disembarking only at permitted facilities and after verification of the mooring and of safety.	RNL art. 84	https://www.fedlex.admin.ch/eli/cc/1978/1994_1993_1993/fr	2019-06-01	
q-rnl-rnlart84-4e300df7-67a725ae	en	eaux_frontalieres	frontiere_mc	negative	Concerning the order of use of landing stages, which statement is FALSE according to RNL art. 84?	Boarding passengers may access the landing stage at the same time as passengers are disembarking | A passenger may not board or disembark without the formal authorisation of the operator or their agent | The waiting rule does not apply to landing stages equipped with independent entrances and exits	A	RNL art. 84, para. 4, requires on the contrary that boarding passengers access the landing stage only after the disembarking passengers have left it, except where there are independent entrances/exits.	RNL art. 84	https://www.fedlex.admin.ch/eli/cc/1978/1994_1993_1993/fr	2019-06-01	
q-rnl-rnlart86a-00f78534-0861debe	en	eaux_frontalieres	frontiere_mc	affirmative	Which radio channel is designated as the alert channel (Lake Distress) in the equipment of passenger vessels?	Channel 16 | Channel 12 | Channel K	A	RNL art. 86a, para. 1, let. c, designates channel 16 as the alert channel (Lake Distress), channel 12 being operational and channel K being the command coordination channel.	RNL art. 86a	https://www.fedlex.admin.ch/eli/cc/1978/1994_1993_1993/fr	2019-06-01	
q-rnl-rnlart86a-00f78534-eb018a29	en	eaux_frontalieres	frontiere_mc	affirmative	Among the communication and information equipment, which items apply only to passenger vessels making an international trip?	The radar device | The rate-of-turn indicator | The radio installation capable of transmitting on alert channel 16	A,B	According to RNL art. 86a, para. 2, only the requirements of para. 1, let. a (radar) and b (rate-of-turn indicator) apply solely to international trips.	RNL art. 86a	https://www.fedlex.admin.ch/eli/cc/1978/1994_1993_1993/fr	2019-06-01	
q-rnl-rnlart86f-185c6500-0c8038aa	en	eaux_frontalieres	frontiere_mc	affirmative	What minimum buoyancy in fresh water must the collective lifesaving devices of a passenger vessel provide per person?	At least 750 N per person | At least 500 N per person | At least 100 N per person	A	According to RNL art. 86f, para. 2, let. b, the buoyancy in fresh water must be at least 750 N per person.	RNL art. 86f	https://www.fedlex.admin.ch/eli/cc/1978/1994_1993_1993/fr	2019-06-01	
q-rnl-rnlart86f-185c6500-d26c4b04	en	eaux_frontalieres	frontiere_mc	affirmative	Concerning the inflatable collective lifesaving devices on board passenger vessels, which statements are correct?	They must consist of at least two separate air compartments | They must maintain a stable trim even if only half of the air compartments are inflated | They must inflate only by manual command, never automatically	A,B	RNL art. 86f, para. 3, requires at least two separate compartments and a stable trim even with half of the compartments inflated, the inflation being able to be automatic or manual.	RNL art. 86f	https://www.fedlex.admin.ch/eli/cc/1978/1994_1993_1993/fr	2019-06-01	
q-oni-oniart134-df53e657-020997c6	en	lois	rule_mc	affirmative	What minimum buoyancy must individual lifesaving devices have according to ONI art. 134 (excluding the exception of art. 134a)?	At least 75 N. | At least 100 N. | At least 50 N.	A	ONI art. 134, al. 2 sets the buoyancy of individual devices at at least 75 N.	ONI art. 134	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-oniart134-df53e657-3d8f18d6	en	lois	rule_mc	affirmative	According to ONI art. 134, above which thresholds must a pleasure or sport boat be provided with an additional lifesaving device that can be thrown into the water?	A power output greater than 30 kW, or a sail area exceeding 15 m2 for sailing boats. | A power output greater than 15 kW, or a sail area exceeding 30 m2. | A power output greater than 50 kW, or a sail area exceeding 10 m2.	A	ONI art. 134, al. 5 applies to boats of more than 30 kW and to sailing boats whose sail area exceeds 15 m2.	ONI art. 134	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-oniart134-df53e657-4b7336b2	en	lois	rule_mc	affirmative	Which of these devices are INDIVIDUAL lifesaving appliances within the meaning of the ONI?	Lifejackets with collars | Lifebuoys | Boarding life rafts	A,B	ONI art. 134: lifejackets with collars and lifebuoys = individual; boarding life rafts are collective.	ONI art. 134	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-oniart134-df53e657-7afccc1f	en	lois	rule_mc	affirmative	What minimum buoyancy must an individual lifesaving device have (general case)?	At least 75 N | At least 750 N | At least 50 N	A	ONI art. 134, al. 2: at least 75 N (except for vessels referred to in art. 134a).	ONI art. 134	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-oniart143a-26df4c56-438fe381	en	lois	rule_mc	affirmative	For a loaded cargo boat ready to depart to be considered as having sufficient stability, what conditions does the text require?	The heeling angle does not exceed 5 degrees and the side of the deck, at its lowest point, does not dip into the water. | The heeling angle does not exceed 15 degrees and the deck may dip up to 5 cm. | The heeling angle does not exceed 10 degrees, regardless of the position of the deck.	A	According to ONI art. 143a, al. 2, the heeling angle must not exceed 5 degrees and the lowest side of the deck must not dip into the water.	ONI art. 143a	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-oniart143a-26df4c56-f70cd9b2	en	lois	rule_mc	affirmative	What does ONI art. 143a provide regarding the metacentric height of the loaded boat ready to depart?	It must not be less than 1 m. | It must not be less than 0.5 m. | It must not exceed 1 m.	A	ONI art. 143a, al. 2 specifies that the metacentric height of the loaded boat ready to depart must not be less than 1 m.	ONI art. 143a	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-oniart144-82fa0c6a-4d75de58	en	lois	rule_mc	affirmative	According to ONI art. 144, what is the prescribed freeboard for floating equipment?	90 cm in zone 2 and 45 cm in zone 3. | 30 cm in zone 2 and 15 cm in zone 3. | 100 cm in zone 2 and 50 cm in zone 3.	A	ONI art. 144, al. 5 sets the freeboard of floating equipment at 90 cm in zone 2 and 45 cm in zone 3.	ONI art. 144	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-oniart144-82fa0c6a-d0e87234	en	lois	rule_mc	affirmative	According to ONI art. 144, what is the freeboard of an undecked cargo boat in zone 2?	100 cm. | 50 cm. | 30 cm.	A	ONI art. 144, al. 2, let. b sets the freeboard of undecked boats at 100 cm in zone 2.	ONI art. 144	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-oniart146-e6f12005-ab00c057	en	lois	rule_mc	negative	Which of these statements about the collision bulkhead is FALSE according to ONI art. 146?	It may include doors and hatches if they are watertight. | It must be watertight and built from one side of the hull to the other. | It must be built from the bottom of the hold up to the deck.	A	ONI art. 146, al. 5 prohibits any door, hatch or opening in the collision bulkhead.	ONI art. 146	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-oniart146-e6f12005-e946225b	en	lois	rule_mc	affirmative	According to ONI art. 146, with how many bulkheads must a cargo boat at least be fitted?	At least one collision bulkhead and two bulkheads for the engine room. | At least three collision bulkheads at the bow. | At least one bulkhead for the engine room only.	A	ONI art. 146, al. 2 requires at least one collision bulkhead and two bulkheads for the engine room.	ONI art. 146	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-oniart148g-5963b92c-9c9d48f2	en	lois	rule_mc	affirmative	Regarding the «CE» marking on sport boats placed on the market, what does ONI art. 148g say?	The obligation to affix the «CE» marking is not applicable, but if it has already been affixed in accordance with the EU provisions, it may remain affixed. | The «CE» marking is mandatory for all sport boats placed on the market. | The «CE» marking must be removed if it was affixed in accordance with the EU provisions.	A	ONI art. 148g, al. 2 provides that the «CE» marking is not mandatory but may remain affixed if it has already been affixed in accordance with the EU provisions.	ONI art. 148g	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-oniart148g-5963b92c-fb63b421	en	lois	rule_mc	affirmative	In which language must the documentation relating to a sport boat be presented to the competent authority according to ONI art. 148g?	In an official language of Switzerland or in English. | Exclusively in German. | Only in the manufacturer's language.	A	ONI art. 148g, al. 6 requires that the documentation be presented in an official language of Switzerland or in English.	ONI art. 148g	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-oniart150-092b6842-4b540149	en	lois	rule_mc	affirmative	ONI art. 150 allows the crew to be reduced by one deckhand, on boats of less than 350 tonnes and in good visibility. Which of these conditions is required?	The travel time between the points of departure and arrival does not exceed 45 minutes. | The travel time between the points of departure and arrival does not exceed 90 minutes. | The boat must transport exclusively dangerous goods.	A	ONI art. 150, al. 4, let. b sets a maximum of 45 minutes of travel time allowing this reduction.	ONI art. 150	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-oniart150-092b6842-f132f133	en	lois	rule_mc	affirmative	According to ONI art. 150, what is as a general rule the crew complement of a motorized cargo boat with a loading capacity greater than 1000 t?	2 deckhands. | 1 deckhand. | 3 deckhands.	A	ONI art. 150, al. 2, let. a provides for 2 deckhands for motorized boats of more than 1000 t loading capacity.	ONI art. 150	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-oniart163-1f9efaa2-2cbbddc1	en	lois	rule_mc	affirmative	According to ONI art. 163, in which case is a construction number not necessary?	For boats that are not built by professionals. | For all pleasure boats, without exception. | For priority passenger boats.	A	ONI art. 163, al. 1, let. g provides that a construction number is not necessary for boats not built by professionals.	ONI art. 163	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-oniart163-1f9efaa2-82d4fd8b	en	lois	rule_mc	affirmative	According to ONI art. 163, the granting of other derogations (not listed) requires in principle:	The consent of the OFT. | The agreement of the Federal Council. | No additional authorization.	A	ONI art. 163, al. 3 provides that other derogations may only be granted with the consent of the OFT.	ONI art. 163	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-oniart96a-83a6b5e5-7f8734f7	en	lois	rule_mc	affirmative	According to ONI art. 96a, in which case may a collective navigation permit be used?	For breakdown-assistance and towing trips. | For regular commercial passenger transport. | For any private leisure trip of the owner.	A	ONI art. 96a, al. 3, let. a authorizes the use of the collective permit for breakdown-assistance and towing trips.	ONI art. 96a	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-oniart96a-83a6b5e5-d9307017	en	lois	rule_mc	affirmative	What minimum third-party liability insurance coverage is required for the issuance of a collective navigation permit according to ONI art. 96a?	Two million francs per accident. | One million francs per accident. | Five million francs per accident.	A	ONI art. 96a, al. 1, let. c requires a minimum coverage of two million francs per accident.	ONI art. 96a	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-matelotagewp-matelotagenœuddechaiseintér-434f37a7	en	matelotage	matelotage_mc	affirmative	What does the text confirm about the bowline when it is not under tension?	It is easy to undo, even when wet and after having been subjected to a very strong pull or to tightening caused by drying out. | It becomes impossible to undo as soon as it gets wet. | It can only be adjusted by applying strong tension to the standing part.	A	According to Matelotage — Nœud de chaise : Intérêts, when not under tension it is easy to undo even when wet and after a strong pull.	Matelotage — Nœud de chaise : Intérêts	https://fr.wikipedia.org/wiki/Nœud_de_chaise	236353098	
q-matelotagewp-matelotagenœuddechaiseintér-83239d56	en	matelotage	matelotage_mc	affirmative	According to the text, how does the bowline react when tension increases?	The stronger the tension, the more it locks, while still untying just as easily. | The stronger the tension, the more it tends to slip and come undone. | Tension has no effect on its locking, which depends on an intermediate mechanical system.	A	According to Matelotage — Nœud de chaise : Intérêts, the stronger the tension, the more the knot locks and the more easily it unties.	Matelotage — Nœud de chaise : Intérêts	https://fr.wikipedia.org/wiki/Nœud_de_chaise	236353098	
q-matelotagewp-matelotagenœuddechaiseprése-6e8aa766	en	matelotage	matelotage_mc	affirmative	According to the text, the bowline is also called:	Bowline knot (nœud de bouline). | Clove hitch. | Hangman's knot.	A	According to Matelotage — Nœud de chaise : Présentation, the bowline is also called the nœud de bouline.	Matelotage — Nœud de chaise : Présentation	https://fr.wikipedia.org/wiki/Nœud_de_chaise	236353098	
q-matelotagewp-matelotagenœuddechaiseroide-3f4a81a1	en	matelotage	matelotage_mc	affirmative	Why is the bowline described as the king of knots, according to the text?	It is a reliable loop knot that does not slip under tension and unties easily even after strong tension. | It is the only knot that is impossible to untie once tightened. | It can only be made with a specialized tool and with two hands.	A	According to Matelotage — Nœud de chaise : Roi des nœuds, its quality as a reliable loop knot that does not slip and unties easily justifies it.	Matelotage — Nœud de chaise : Roi des nœuds	https://fr.wikipedia.org/wiki/Nœud_de_chaise	236353098	
q-matelotagewp-matelotagenœuddechaiseroide-7f29e223	en	matelotage	matelotage_mc	affirmative	Why is the bowline described as the “king of knots”?	It is a reliable loop knot that does not slip under tension and unties easily | It tightens more and more under tension until it becomes impossible to untie | It is used only to join two ropes of the same diameter	A	The bowline is a reliable loop that does not slip and unties easily.	Matelotage — Nœud de chaise : Roi des nœuds	https://fr.wikipedia.org/wiki/Nœud_de_chaise	236353098	
q-matelotagewp-matelotagenœuddechaiseroide-f42e5f81	en	matelotage	matelotage_mc	affirmative	Regarding the methods for making the bowline, which statement(s) does the text confirm?	There are several methods for making it, up to 18 including the variants. | Only two classic methods are recognized for teaching, knitted or prepared. | A single unique method of making it is accepted throughout the world.	A,B	According to Matelotage — Nœud de chaise : Roi des nœuds, there are up to 18 methods including variants but two classic teaching methods.	Matelotage — Nœud de chaise : Roi des nœuds	https://fr.wikipedia.org/wiki/Nœud_de_chaise	236353098	
q-matelotagewp-matelotagenœudlienganses-27-28ba601c	en	matelotage	matelotage_mc	affirmative	According to the text, what does the hangman's knot illustrate regarding bight knots?	It can be easily undone if the loop is free, but tightens around the restraint under the weight of the hanged person. | It can never be undone, whether the loop is free or restrained. | It loosens automatically as soon as weight is applied to the loop.	A	According to Matelotage — Nœud (lien) : Ganses, the hangman's knot comes undone if the loop is free but tightens under the weight of the hanged person.	Matelotage — Nœud (lien) : Ganses	https://fr.wikipedia.org/wiki/Nœud_(lien)	235796348	
q-matelotagewp-matelotagenœudlienganses-27-c0d99855	en	matelotage	matelotage_mc	affirmative	According to the text, what is a bight (ganse)?	A curved portion of rope, with no crossing or overlapping. | A tight crossing of two rope ends. | A rope braided from three metal strands.	A	According to Matelotage — Nœud (lien) : Ganses, a bight is a curved portion of rope with no crossing or overlapping.	Matelotage — Nœud (lien) : Ganses	https://fr.wikipedia.org/wiki/Nœud_(lien)	235796348	
q-matelotagewp-matelotagenœudlienpropriété-8de17e1b	en	matelotage	matelotage_mc	affirmative	According to the text, what is the strength of a rope fitted with a bowline compared to a clove hitch?	The bowline retains an exceptional strength of 89%, whereas the clove hitch halves it. | The clove hitch retains 89% of the strength, against half for the bowline. | Both knots reduce the rope's strength by exactly half.	A	According to Matelotage — Nœud (lien) : Propriétés, the clove hitch reduces strength by half whereas the bowline reaches 89%.	Matelotage — Nœud (lien) : Propriétés	https://fr.wikipedia.org/wiki/Nœud_(lien)	235796348	
q-matelotagewp-matelotagenœudlienpropriété-af89cb8d	en	matelotage	matelotage_mc	affirmative	According to the text, which criterion makes it possible to evaluate and choose the most suitable knot?	The strength of the knot, in particular whether or not it weakens the rope in case of violent jerks. | The color of the rope used to make it. | The purchase price of the cord.	A	According to Matelotage — Nœud (lien) : Propriétés, the strength of the knot is paramount, especially in case of violent jerks.	Matelotage — Nœud (lien) : Propriétés	https://fr.wikipedia.org/wiki/Nœud_(lien)	235796348	
q-matelotagewp-matelotagenœudlienprésentat-27c16d5a	en	matelotage	matelotage_mc	affirmative	According to the text, which statement about the use of knots is correct?	The art of knots mainly developed in sailing vessels and then in sport or leisure boating. | Knots have never been used outside the maritime domain. | Knowledge of knots has become completely useless since the appearance of specialized equipment.	A	According to Matelotage — Nœud (lien) : Présentation, knots developed in sailing vessels and then in boating.	Matelotage — Nœud (lien) : Présentation	https://fr.wikipedia.org/wiki/Nœud_(lien)	235796348	
q-matelotagewp-matelotagenœudlienprésentat-802b92e8	en	matelotage	matelotage_mc	affirmative	According to the text, what is a knot?	The intertwining or interlacing of one or more ropes or other flexible, thread-like objects. | Exclusively the interlacing of two rigid metal cables. | An assembly of planks intended to reinforce a hull.	A	According to Matelotage — Nœud (lien) : Présentation, a knot is the intertwining or interlacing of flexible, thread-like objects.	Matelotage — Nœud (lien) : Présentation	https://fr.wikipedia.org/wiki/Nœud_(lien)	235796348	
q-meteovents-météosuisselabise-22689f11-4b3bcbb4	en	meteorologie	meteo_mc	affirmative	Among these statements about la bise, which one is correct?	Its speed is between 3 and 9 Bf, and both its onset and its end are gradual. | It arises abruptly, like the föhn, and always precedes rain. | Summer bises last longer than winter ones.	A	According to MétéoSuisse: La bise, its speed ranges from 3 to 9 Bf, and its onset and end are gradual (unlike the föhn).	MétéoSuisse : La bise	https://www.meteosuisse.admin.ch/portrait/meteosuisse-blog/fr/2023/05/les-vents-du-leman.html	Fri, 29 May 2026 19:47:39 GMT	
q-meteovents-météosuisselabise-22689f11-b98b681a	en	meteorologie	meteo_mc	affirmative	Which pressure situation causes la bise to set in?	High pressure over the British Isles and low pressure over Italy. | Low pressure over the British Isles and high pressure over Italy. | High pressure over Italy and low pressure over Savoy.	A	According to MétéoSuisse: La bise, it sets in when high pressure covers the British Isles and low pressure covers Italy.	MétéoSuisse : La bise	https://www.meteosuisse.admin.ch/portrait/meteosuisse-blog/fr/2023/05/les-vents-du-leman.html	Fri, 29 May 2026 19:47:39 GMT	
q-meteovents-météosuisselabise-22689f11-ecb58b8d	en	meteorologie	meteo_mc	affirmative	During which period is the Bise clearly dominant on Lake Geneva?	In the first half of the year, particularly in spring | In high summer, from July to August | Only during autumn nights	A	MeteoSwiss: the Bise is dominant in the first half of the year, especially in spring.	MétéoSuisse : La bise	https://www.meteosuisse.admin.ch/portrait/meteosuisse-blog/fr/2023/05/les-vents-du-leman.html	Fri, 29 May 2026 19:47:39 GMT	
q-meteovents-météosuisselavaudaire-f5cb790-37f5685c	en	meteorologie	meteo_mc	affirmative	Which statement is correct about the storm vaudaire?	It is cold: as soon as it appears, the temperature drops and the humidity rises. | It is warm and dry, raising the temperature as soon as it appears. | It occurs exclusively from December to March.	A	According to MétéoSuisse: La vaudaire, the storm vaudaire is cold, with a drop in temperature and a rise in humidity as soon as it appears.	MétéoSuisse : La vaudaire	https://www.meteosuisse.admin.ch/portrait/meteosuisse-blog/fr/2023/05/les-vents-du-leman.html	Fri, 29 May 2026 19:47:39 GMT	
q-meteovents-météosuisselavaudaire-f5cb790-b505be53	en	meteorologie	meteo_mc	negative	Concerning the two types of vaudaire, which of these statements is FALSE?	The föhn vaudaire appears mainly in March-April as well as in October-November. | The storm vaudaire appears from April to September. | The föhn vaudaire is a cold, humid wind laden with precipitation.	C	According to MétéoSuisse: La vaudaire, the föhn vaudaire comes back down dried out and warmed after having shed its humidity on the southern side of the Alps.	MétéoSuisse : La vaudaire	https://www.meteosuisse.admin.ch/portrait/meteosuisse-blog/fr/2023/05/les-vents-du-leman.html	Fri, 29 May 2026 19:47:39 GMT	
q-meteovents-météosuisselebornan-d1fc474f-67c3a3ef	en	meteorologie	meteo_mc	affirmative	What are the warning signs that announce le Bornan?	The build-up of large cumulus and cumulonimbus clouds over the high ground, particularly the Savoy Prealps. | A perfectly clear and stable sky above the Dent d'Oche. | The appearance of a roll cloud bordering the Jura.	A	According to MétéoSuisse: Le Bornan, the build-up of cumulus and cumulonimbus clouds over the high ground, especially the Savoy Prealps, is its warning sign.	MétéoSuisse : Le Bornan	https://www.meteosuisse.admin.ch/portrait/meteosuisse-blog/fr/2023/05/les-vents-du-leman.html	Fri, 29 May 2026 19:47:39 GMT	
