id	lang	theme	kind	polarity	stem	choices	correct	explanation	source_ref	source_url	source_as_of	image
q-rnl-rnlart62-ff70e033-43abc2ca	fr	eaux_frontalieres	frontiere_mc	affirmative	Lorsque deux bateaux suivent des routes qui se croisent avec un danger d'abordage possible, lequel doit s'écarter ?	Le bateau qui voit l'autre par tribord | Le bateau qui voit l'autre par bâbord | Le bateau le plus rapide des deux	A	Selon le RNL art. 62, let. b, le bateau qui voit l'autre par tribord doit s'écarter.	RNL art. 62	https://www.fedlex.admin.ch/eli/cc/1978/1994_1993_1993/fr	2019-06-01	
q-rnl-rnlart62-ff70e033-558e424b	fr	eaux_frontalieres	frontiere_mc	affirmative	Quand deux bateaux suivent des routes directement opposées avec un risque d'abordage, comment doivent-ils manœuvrer ?	Chacun vient sur tribord pour passer bâbord sur bâbord | Chacun vient sur bâbord pour passer tribord sur tribord | Les deux maintiennent leur cap et leur vitesse sans aucune manœuvre	A	Le RNL art. 62, let. c, prévoit que chaque bateau vient sur tribord de façon à passer bâbord sur bâbord.	RNL art. 62	https://www.fedlex.admin.ch/eli/cc/1978/1994_1993_1993/fr	2019-06-01	
q-rnl-rnlart64-284d0c2c-18625847	fr	eaux_frontalieres	frontiere_mc	affirmative	Selon les règles de priorité, de quel(s) bateau(x) un bateau à voile doit-il s'écarter ?	Des bateaux à passagers prioritaires et des convois remorqués | Des bateaux à marchandises | Des bateaux à rames	A,B	Selon le RNL art. 64, al. 2, le bateau à voile s'écarte notamment des bateaux à passagers prioritaires, des convois remorqués et des bateaux à marchandises, mais pas des bateaux à rames.	RNL art. 64	https://www.fedlex.admin.ch/eli/cc/1978/1994_1993_1993/fr	2019-06-01	
q-rnl-rnlart64-284d0c2c-7ddb9699	fr	eaux_frontalieres	frontiere_mc	affirmative	En cas de rencontre, de quels bateaux tout bateau — hormis les bateaux à passagers prioritaires et les convois remorqués — doit-il s’écarter ?	Des bateaux à marchandises | Des bateaux de plaisance | Des bateaux de sport naviguant à la voile	A	RNL art. 64, al. 2 let. b : il s’écarte des bateaux à marchandises.	RNL art. 64	https://www.fedlex.admin.ch/eli/cc/1978/1994_1993_1993/fr	2019-06-01	
q-rnl-rnlart64-284d0c2c-ac1fdc24	fr	eaux_frontalieres	frontiere_mc	affirmative	Face à un bateau incapable de manœuvrer qui signale sa présence, que doit faire tout autre bateau ?	S’écarter de ce bateau | Maintenir son cap et sa vitesse | Le dépasser par tribord	A	RNL art. 64, al. 1 : tout bateau doit s’écarter d’un bateau incapable de manœuvrer qui signale sa présence.	RNL art. 64	https://www.fedlex.admin.ch/eli/cc/1978/1994_1993_1993/fr	2019-06-01	
q-rnl-rnlart64-284d0c2c-fb5747eb	fr	eaux_frontalieres	frontiere_mc	negative	D'après le RNL art. 64, quelle affirmation est FAUSSE concernant les planches à voile et les kitesurfs ?	Les autres bateaux doivent s'écarter des planches à voile et des kitesurfs | Les planches à voile et les kitesurfs s'écartent de tous les autres bateaux | Tout bateau doit s'écarter d'un bateau incapable de manœuvrer qui signale sa présence	A	Le RNL art. 64, al. 2, let. f, précise au contraire que les planches à voile et les kitesurfs s'écartent de tous les autres bateaux.	RNL art. 64	https://www.fedlex.admin.ch/eli/cc/1978/1994_1993_1993/fr	2019-06-01	
q-rnl-rnlart84-4e300df7-0e7561f9	fr	eaux_frontalieres	frontiere_mc	negative	Concernant l'ordre d'utilisation des débarcadères, quelle affirmation est FAUSSE selon le RNL art. 84 ?	Les passagers embarquant peuvent accéder au débarcadère en même temps que les passagers débarquent | Un passager ne peut monter à bord ou descendre sans l'autorisation formelle du conducteur ou de son mandataire | La règle d'attente ne s'applique pas aux débarcadères équipés d'entrées et de sorties indépendantes	A	Le RNL art. 84, al. 4, impose au contraire que les passagers embarquant n'accèdent au débarcadère qu'après que les passagers débarquant l'ont quitté, sauf entrées/sorties indépendantes.	RNL art. 84	https://www.fedlex.admin.ch/eli/cc/1978/1994_1993_1993/fr	2019-06-01	
q-rnl-rnlart84-4e300df7-1c8a3d01	fr	eaux_frontalieres	frontiere_mc	affirmative	Selon le RNL art. 84, à quelles conditions l'embarquement et le débarquement des passagers sont-ils autorisés ?	Uniquement aux installations admises par l'autorité compétente et après que le conducteur s'est assuré que le bateau est correctement amarré | À n'importe quel endroit de la rive dès que le bateau ralentit | Sans amarrage si la sécurité des passagers paraît garantie	A	Le RNL art. 84, al. 1, autorise l'embarquement et le débarquement uniquement aux installations admises et après vérification de l'amarrage et de la sécurité.	RNL art. 84	https://www.fedlex.admin.ch/eli/cc/1978/1994_1993_1993/fr	2019-06-01	
q-rnl-rnlart86a-00f78534-609936c5	fr	eaux_frontalieres	frontiere_mc	affirmative	Parmi les équipements de communication et d'information, lesquels ne s'appliquent qu'aux bateaux à passagers effectuant un trajet international ?	L'appareil radar | L'indicateur de vitesse de giration | L'installation radio pouvant émettre sur le canal d'alerte 16	A,B	Selon le RNL art. 86a, al. 2, seules les prescriptions de l'al. 1, let. a (radar) et b (indicateur de vitesse de giration) ne s'appliquent qu'aux trajets internationaux.	RNL art. 86a	https://www.fedlex.admin.ch/eli/cc/1978/1994_1993_1993/fr	2019-06-01	
q-rnl-rnlart86a-00f78534-eeb3d37b	fr	eaux_frontalieres	frontiere_mc	affirmative	Quel canal radio est désigné comme canal d'alerte (Détresse lac) dans l'équipement des bateaux à passagers ?	Le canal 16 | Le canal 12 | Le canal K	A	Le RNL art. 86a, al. 1, let. c, désigne le canal 16 comme canal d'alerte (Détresse lac), le canal 12 étant opérationnel et le canal K de coordination de commandement.	RNL art. 86a	https://www.fedlex.admin.ch/eli/cc/1978/1994_1993_1993/fr	2019-06-01	
q-rnl-rnlart86f-185c6500-3ce33e08	fr	eaux_frontalieres	frontiere_mc	affirmative	Concernant les moyens de sauvetage collectifs gonflables à bord des bateaux à passagers, quelles affirmations sont exactes ?	Ils doivent être composés d'au moins deux compartiments à air séparés | Ils doivent conserver une assiette stable même si la moitié seulement des compartiments à air est gonflée | Ils doivent se gonfler uniquement par commande manuelle, jamais automatiquement	A,B	Le RNL art. 86f, al. 3, exige au moins deux compartiments séparés et une assiette stable même avec la moitié des compartiments gonflés, le gonflage pouvant être automatique ou manuel.	RNL art. 86f	https://www.fedlex.admin.ch/eli/cc/1978/1994_1993_1993/fr	2019-06-01	
q-rnl-rnlart86f-185c6500-edf7bf9b	fr	eaux_frontalieres	frontiere_mc	affirmative	Quelle force de sustentation minimale en eau douce les moyens de sauvetage collectifs d'un bateau à passagers doivent-ils offrir par personne ?	Au moins 750 N par personne | Au moins 500 N par personne | Au moins 100 N par personne	A	Selon le RNL art. 86f, al. 2, let. b, la force de sustentation en eau douce doit être d'au moins 750 N par personne.	RNL art. 86f	https://www.fedlex.admin.ch/eli/cc/1978/1994_1993_1993/fr	2019-06-01	
q-oni-oniart134-df53e657-8ab76ad8	fr	lois	rule_mc	affirmative	Quelle poussée hydrostatique minimale un moyen de sauvetage individuel doit-il avoir (cas général) ?	Au moins 75 N | Au moins 750 N | Au moins 50 N	A	ONI art. 134, al. 2 : au moins 75 N (sauf bateaux visés à l’art. 134a).	ONI art. 134	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-oniart134-df53e657-a940bc26	fr	lois	rule_mc	affirmative	Quelle poussée hydrostatique minimale les engins de sauvetage individuels doivent-ils avoir selon l'ONI art. 134 (hors exception de l'art. 134a) ?	Au moins 75 N. | Au moins 100 N. | Au moins 50 N.	A	L'ONI art. 134, al. 2 fixe la poussée hydrostatique des engins individuels à au moins 75 N.	ONI art. 134	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-oniart134-df53e657-aedca456	fr	lois	rule_mc	affirmative	Lesquels de ces engins sont des moyens de sauvetage INDIVIDUELS au sens de l’ONI ?	Les gilets de sauvetage avec cols | Les bouées de sauvetage | Les îlots de sauvetage pour l’embarquement	A,B	ONI art. 134 : gilets avec cols et bouées = individuels ; les îlots d’embarquement sont collectifs.	ONI art. 134	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-oniart134-df53e657-f7855b82	fr	lois	rule_mc	affirmative	Selon l'ONI art. 134, à partir de quels seuils un bateau de plaisance ou de sport doit-il être pourvu d'un engin de sauvetage supplémentaire pouvant être jeté à l'eau ?	Une puissance supérieure à 30 kW, ou une surface vélique dépassant 15 m2 pour les bateaux à voile. | Une puissance supérieure à 15 kW, ou une surface vélique dépassant 30 m2. | Une puissance supérieure à 50 kW, ou une surface vélique dépassant 10 m2.	A	L'ONI art. 134, al. 5 vise les bateaux de plus de 30 kW et les voiliers dont la surface vélique dépasse 15 m2.	ONI art. 134	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-oniart143a-26df4c56-2fcf560c	fr	lois	rule_mc	affirmative	Que prévoit l'ONI art. 143a concernant la hauteur métacentrique du bateau chargé prêt au départ ?	Elle ne doit pas être inférieure à 1 m. | Elle ne doit pas être inférieure à 0,5 m. | Elle ne doit pas dépasser 1 m.	A	L'ONI art. 143a, al. 2 précise que la hauteur métacentrique du bateau chargé prêt au départ ne doit pas être inférieure à 1 m.	ONI art. 143a	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-oniart143a-26df4c56-5e74c4ba	fr	lois	rule_mc	affirmative	Pour qu'un bateau à marchandises chargé et prêt au départ soit considéré comme ayant une stabilité suffisante, quelles conditions le texte exige-t-il ?	L'angle de gîte ne dépasse pas 5 degrés et le côté du pont, à l'endroit le plus bas, ne plonge pas dans l'eau. | L'angle de gîte ne dépasse pas 15 degrés et le pont peut plonger jusqu'à 5 cm. | L'angle de gîte ne dépasse pas 10 degrés, quelle que soit la position du pont.	A	Selon l'ONI art. 143a, al. 2, l'angle de gîte ne doit pas dépasser 5 degrés et le côté le plus bas du pont ne doit pas plonger dans l'eau.	ONI art. 143a	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-oniart144-82fa0c6a-11f7fd4c	fr	lois	rule_mc	affirmative	D'après l'ONI art. 144, quel est le franc-bord prescrit pour les engins flottants ?	90 cm en zone 2 et 45 cm en zone 3. | 30 cm en zone 2 et 15 cm en zone 3. | 100 cm en zone 2 et 50 cm en zone 3.	A	L'ONI art. 144, al. 5 fixe le franc-bord des engins flottants à 90 cm en zone 2 et 45 cm en zone 3.	ONI art. 144	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-oniart144-82fa0c6a-92ee1624	fr	lois	rule_mc	affirmative	Selon l'ONI art. 144, quel est le franc-bord d'un bateau à marchandises non ponté en zone 2 ?	100 cm. | 50 cm. | 30 cm.	A	L'ONI art. 144, al. 2, let. b fixe le franc-bord des bateaux non pontés à 100 cm en zone 2.	ONI art. 144	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-oniart146-e6f12005-67f3713c	fr	lois	rule_mc	affirmative	Selon l'ONI art. 146, de combien de cloisons un bateau à marchandises doit-il au moins être doté ?	Au moins une cloison d'abordage et deux cloisons pour la salle des machines. | Au moins trois cloisons d'abordage à l'avant. | Au moins une cloison pour la salle des machines uniquement.	A	L'ONI art. 146, al. 2 exige au moins une cloison d'abordage et deux cloisons pour la salle des machines.	ONI art. 146	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-oniart146-e6f12005-eca6cb88	fr	lois	rule_mc	negative	Laquelle de ces affirmations sur la cloison d'abordage est FAUSSE selon l'ONI art. 146 ?	Elle peut comporter des portes et des écoutilles si elles sont étanches. | Elle doit être étanche et construite d'un côté à l'autre de la coque. | Elle doit être construite du fond de cale jusqu'au pont.	A	L'ONI art. 146, al. 5 interdit toute porte, écoutille ou ouverture dans la cloison d'abordage.	ONI art. 146	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-oniart148g-5963b92c-40c7d785	fr	lois	rule_mc	affirmative	Concernant le marquage «CE» sur les bateaux de sport mis sur le marché, que dit l'ONI art. 148g ?	L'obligation d'apposer le marquage «CE» n'est pas applicable, mais s'il a déjà été apposé conformément aux dispositions de l'UE, il peut rester apposé. | Le marquage «CE» est obligatoire pour tous les bateaux de sport mis sur le marché. | Le marquage «CE» doit être retiré s'il a été apposé selon les dispositions de l'UE.	A	L'ONI art. 148g, al. 2 prévoit que le marquage «CE» n'est pas obligatoire mais peut rester apposé s'il l'a déjà été conformément aux dispositions de l'UE.	ONI art. 148g	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-oniart148g-5963b92c-482a3efc	fr	lois	rule_mc	affirmative	Dans quelle langue la documentation relative à un bateau de sport doit-elle être présentée à l'autorité compétente selon l'ONI art. 148g ?	Dans une langue officielle de la Suisse ou en anglais. | Exclusivement en allemand. | Uniquement dans la langue du fabricant.	A	L'ONI art. 148g, al. 6 exige que la documentation soit présentée dans une langue officielle de la Suisse ou en anglais.	ONI art. 148g	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-oniart150-092b6842-b8583231	fr	lois	rule_mc	affirmative	L'ONI art. 150 permet de diminuer l'équipage d'un matelot, sur les bateaux de moins de 350 tonnes et par bonne visibilité. Laquelle de ces conditions est exigée ?	Le temps de voyage entre les lieux de départ et d'arrivée ne dépasse pas 45 minutes. | Le temps de voyage entre les lieux de départ et d'arrivée ne dépasse pas 90 minutes. | Le bateau doit transporter exclusivement des marchandises dangereuses.	A	L'ONI art. 150, al. 4, let. b fixe à 45 minutes au maximum le temps de voyage permettant cette diminution.	ONI art. 150	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-oniart150-092b6842-e9e77154	fr	lois	rule_mc	affirmative	Selon l'ONI art. 150, quel est en règle générale l'effectif de l'équipage d'un bateau à marchandises motorisé d'une capacité de charge supérieure à 1000 t ?	2 matelots. | 1 matelot. | 3 matelots.	A	L'ONI art. 150, al. 2, let. a prévoit 2 matelots pour les bateaux motorisés de plus de 1000 t de capacité de charge.	ONI art. 150	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-oniart163-1f9efaa2-1cd3c64f	fr	lois	rule_mc	affirmative	Selon l'ONI art. 163, dans quel cas un numéro de construction n'est-il pas nécessaire ?	Pour les bateaux qui ne sont pas construits par des professionnels. | Pour tous les bateaux de plaisance, sans exception. | Pour les bateaux à passagers prioritaires.	A	L'ONI art. 163, al. 1, let. g prévoit qu'un numéro de construction n'est pas nécessaire pour les bateaux non construits par des professionnels.	ONI art. 163	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-oniart163-1f9efaa2-baf912f2	fr	lois	rule_mc	affirmative	D'après l'ONI art. 163, l'octroi d'autres dérogations (non énumérées) requiert en principe :	L'assentiment de l'OFT. | L'accord du Conseil fédéral. | Aucune autorisation supplémentaire.	A	L'ONI art. 163, al. 3 prévoit que d'autres dérogations ne peuvent être accordées qu'avec l'assentiment de l'OFT.	ONI art. 163	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-oniart96a-83a6b5e5-5626de42	fr	lois	rule_mc	affirmative	Quelle couverture minimale d'assurance-responsabilité civile est exigée pour la délivrance d'un permis de navigation collectif selon l'ONI art. 96a ?	Deux millions de francs par accident. | Un million de francs par accident. | Cinq millions de francs par accident.	A	L'ONI art. 96a, al. 1, let. c exige une couverture minimale de deux millions de francs par accident.	ONI art. 96a	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-oni-oniart96a-83a6b5e5-9a9c82e3	fr	lois	rule_mc	affirmative	Selon l'ONI art. 96a, dans quel cas un permis de navigation collectif peut-il être utilisé ?	Pour les courses de dépannage et de remorquage. | Pour le transport commercial régulier de passagers. | Pour toute course privée de loisir du propriétaire.	A	L'ONI art. 96a, al. 3, let. a autorise l'usage du permis collectif pour les courses de dépannage et de remorquage.	ONI art. 96a	https://www.fedlex.admin.ch/eli/cc/1979/337_337_337/fr	2022-01-01	
q-matelotagewp-matelotagenœuddechaiseintér-8113da82	fr	matelotage	matelotage_mc	affirmative	Que confirme le texte au sujet du nœud de chaise hors tension ?	Il est facile à défaire, même mouillé et après avoir subi une traction très forte ou un resserrement dû au dessèchement. | Il devient impossible à défaire dès qu'il est mouillé. | Il ne peut être réglé qu'en exerçant une forte tension sur le dormant.	A	D'après Matelotage — Nœud de chaise : Intérêts, hors tension il est facile à défaire même mouillé et après une forte traction.	Matelotage — Nœud de chaise : Intérêts	https://fr.wikipedia.org/wiki/Nœud_de_chaise	236353098	
q-matelotagewp-matelotagenœuddechaiseintér-ab116486	fr	matelotage	matelotage_mc	affirmative	Selon le texte, comment réagit le nœud de chaise lorsque la tension augmente ?	Plus la tension est forte, plus il se bloque, tout en se dénouant tout aussi aisément. | Plus la tension est forte, plus il a tendance à glisser et à se défaire. | La tension n'a aucun effet sur son blocage, qui dépend d'un système mécanique intermédiaire.	A	D'après Matelotage — Nœud de chaise : Intérêts, plus la tension est forte, plus le nœud se bloque et se dénoue aisément.	Matelotage — Nœud de chaise : Intérêts	https://fr.wikipedia.org/wiki/Nœud_de_chaise	236353098	
q-matelotagewp-matelotagenœuddechaiseprése-168ffae5	fr	matelotage	matelotage_mc	affirmative	D'après le texte, le nœud de chaise est aussi appelé :	Nœud de bouline. | Nœud de cabestan. | Nœud de pendu.	A	D'après Matelotage — Nœud de chaise : Présentation, le nœud de chaise est aussi nommé nœud de bouline.	Matelotage — Nœud de chaise : Présentation	https://fr.wikipedia.org/wiki/Nœud_de_chaise	236353098	
q-matelotagewp-matelotagenœuddechaiseroide-1c6e7354	fr	matelotage	matelotage_mc	affirmative	Pourquoi le nœud de chaise est-il qualifié de roi des nœuds, selon le texte ?	C'est un nœud de boucle fiable qui ne glisse pas sous tension et se dénoue facilement même après de fortes tensions. | C'est le seul nœud impossible à dénouer une fois serré. | Il ne peut être réalisé qu'avec un outil spécialisé et à deux mains.	A	D'après Matelotage — Nœud de chaise : Roi des nœuds, sa qualité de nœud de boucle fiable qui ne glisse pas et se dénoue facilement le justifie.	Matelotage — Nœud de chaise : Roi des nœuds	https://fr.wikipedia.org/wiki/Nœud_de_chaise	236353098	
q-matelotagewp-matelotagenœuddechaiseroide-24376407	fr	matelotage	matelotage_mc	affirmative	Concernant les méthodes de réalisation du nœud de chaise, quelle(s) affirmation(s) le texte confirme-t-il ?	Il existe plusieurs méthodes de réalisation, jusqu'à 18 avec les variantes. | Il ne reste que deux méthodes classiques reconnues pour l'enseignement, tricotée ou préparée. | Une seule méthode unique de réalisation est admise dans le monde entier.	A,B	D'après Matelotage — Nœud de chaise : Roi des nœuds, il existe jusqu'à 18 méthodes avec variantes mais deux méthodes classiques d'enseignement.	Matelotage — Nœud de chaise : Roi des nœuds	https://fr.wikipedia.org/wiki/Nœud_de_chaise	236353098	
q-matelotagewp-matelotagenœuddechaiseroide-3b91fa7c	fr	matelotage	matelotage_mc	affirmative	Pourquoi le nœud de chaise est-il qualifié de « roi des nœuds » ?	C’est un nœud de boucle fiable qui ne glisse pas sous tension et se dénoue facilement | Il se resserre de plus en plus sous tension jusqu’à devenir indénouable | Il sert uniquement à raccorder deux cordages de même diamètre	A	Le nœud de chaise est une boucle fiable qui ne glisse pas et se dénoue aisément.	Matelotage — Nœud de chaise : Roi des nœuds	https://fr.wikipedia.org/wiki/Nœud_de_chaise	236353098	
q-matelotagewp-matelotagenœudlienganses-27-7c977b8a	fr	matelotage	matelotage_mc	affirmative	D'après le texte, qu'est-ce qu'une ganse ?	Une portion de cordage courbée, sans croisement ni chevauchement. | Un croisement serré de deux extrémités de corde. | Une corde tressée à partir de trois brins métalliques.	A	D'après Matelotage — Nœud (lien) : Ganses, la ganse est une portion de cordage courbée sans croisement ni chevauchement.	Matelotage — Nœud (lien) : Ganses	https://fr.wikipedia.org/wiki/Nœud_(lien)	235796348	
q-matelotagewp-matelotagenœudlienganses-27-9d4c9c9b	fr	matelotage	matelotage_mc	affirmative	Selon le texte, qu'illustre le nœud de pendu concernant les nœuds gansés ?	Il peut être facilement défait si la boucle est libre, mais se resserre autour de l'entrave sous le poids du pendu. | Il ne peut jamais être défait, que la boucle soit libre ou entravée. | Il se desserre automatiquement dès qu'on applique un poids sur la boucle.	A	D'après Matelotage — Nœud (lien) : Ganses, le nœud de pendu se défait si la boucle est libre mais se resserre sous le poids du pendu.	Matelotage — Nœud (lien) : Ganses	https://fr.wikipedia.org/wiki/Nœud_(lien)	235796348	
q-matelotagewp-matelotagenœudlienpropriété-3cfc46c6	fr	matelotage	matelotage_mc	affirmative	Quel critère, selon le texte, permet d'évaluer et de choisir le nœud le mieux adapté ?	La solidité du nœud, notamment s'il fragilise ou non la corde en cas de violents à-coups. | La couleur de la corde utilisée pour le confectionner. | Le prix d'achat de la cordelette.	A	D'après Matelotage — Nœud (lien) : Propriétés, la solidité du nœud est primordiale, surtout en cas de violents à-coups.	Matelotage — Nœud (lien) : Propriétés	https://fr.wikipedia.org/wiki/Nœud_(lien)	235796348	
q-matelotagewp-matelotagenœudlienpropriété-97dd2d57	fr	matelotage	matelotage_mc	affirmative	Selon le texte, quelle est la résistance d'une corde munie d'un nœud de chaise comparée à un nœud de cabestan ?	Le nœud de chaise conserve une résistance exceptionnelle de 89 %, alors que le cabestan la réduit de moitié. | Le nœud de cabestan conserve 89 % de la résistance, contre la moitié pour le nœud de chaise. | Les deux nœuds réduisent la résistance de la corde exactement de moitié.	A	D'après Matelotage — Nœud (lien) : Propriétés, le cabestan réduit la résistance de moitié alors que le nœud de chaise atteint 89 %.	Matelotage — Nœud (lien) : Propriétés	https://fr.wikipedia.org/wiki/Nœud_(lien)	235796348	
